ID	3.3_con_rep1	3.3_con_rep2	3.3_con_rep3	3.3_bap_rep1	3.3_bap_rep2	3.3_bap_rep3
DST	2.004453966	0.981417895	1.689291725	1.992917996	2.291421959	2.165148861
ENSDARG00000011673	2.004453966	1.417739935	1.35143338	1.409624924	1.122329123	1.217896234
ifrd1	2.004453966	5.343275208	1.745601449	1.992917996	1.543202544	1.672311362
kif17	2.004453966	3.871148365	4.844618381	5.789718424	3.974915642	2.751543344
L3HYPDH	2.004453966	4.143764447	2.308698691	1.361017168	1.215856549	3.575860623
mafba	2.004453966	2.235451873	1.801911174	0.826331852	1.122329123	2.390685201
ndufs6	2.004453966	1.417603627	2.02715007	1.655371156	2.338185672	1.30811077
npas2	2.004453966	1.690219709	1.238813932	1.555448192	0.654691988	2.974034944
OGN (2 of 2)	2.004453966	7.634013622	6.876487206	10.50258062	14.46471802	5.458024528
PCBP4	2.004453966	1.417669054	1.407743104	1.020762876	1.730257397	1.668968914
pigp	2.004453966	3.871148365	1.914530622	2.235956775	1.49643883	2.074934325
si:ch211-110p13.9	2.004453966	3.107823335	2.252388967	1.798486972	1.683493684	2.300470665
si:ch211-117k14.5	2.004453966	1.962835791	2.139769519	2.673426579	3.460514795	2.661328809
si:ch211-222h17.9	2.004453966	1.910422623	2.70286676	1.506840436	1.777021111	12.17896234
si:dkey-110c1.10	2.004453966	1.690219709	2.252388967	1.506840436	2.151130818	1.488539842
si:dkey-1b17.7	2.004453966	1.199510761	1.970840346	1.361017168	2.99287766	2.616221541
si:dkey-4c15.13	2.004453966	3.216869768	2.02715007	0.72911634	2.525240526	2.931972416
SIRT4	2.004453966	1.254033977	1.407743104	2.138741263	1.122329123	1.984719789
sytl5	2.004453966	0.926894679	1.576672277	1.70127146	1.35614769	1.623861646
tfap2b	2.004453966	2.944253686	2.759176484	2.819249847	1.075565409	1.714076182
tfap2d	2.004453966	6.112761361	4.673707106	2.965641826	3.366987368	0.811930823
tmtopsb	2.004453966	1.526650059	1.801911174	1.749879216	1.449675117	2.751543344
TRPC7 (2 of 3)	2.004453966	3.434962634	1.689291725	2.722034335	1.35614769	2.435792469
zbtb4	2.004453966	0.381662515	1.407878248	1.604055948	5.331063332	3.383045096
ABI3 (2 of 2)	1.997180662	2.617114387	1.914530622	1.736210715	1.964075964	3.000440738
CR391991.1	1.986293613	1.80E-10	0.382497316	1.832201311	1.698776065	1.729101413
FBXO10 (2 of 2)	1.982427881	2.18615198	1.891854696	3.399874353	3.717977095	2.772053619
BX510922.1	1.974839591	1.509606102	2.139769519	1.183394706	2.010839678	2.695835869
skap1	1.974805228	0.619988946	1.751299993	1.521510256	1.948845023	0.657875971
BX323793.3	1.973900361	1.629764366	2.10566835	0.279421685	1.010423556	0.018444497
si:ch211-251f6.3	1.971787094	5.734697378	7.368240027	5.029833374	0.917120595	0.135479228
ENSDARG00000090999	1.971134214	1.314374821	1.445892942	1.196202849	1.677026262	1.364237744
si:ch73-274k23.1	1.97018353	2.216652268	2.416762683	1.799590368	1.845932119	3.19700468
BX572103.3	1.969857091	1.113794812	1.594623817	0.316890488	3.007014331	0.391599649
si:ch73-348k23.1	1.966959223	0	0.222450439	0	5.264331513	1.465232917
si:rp71-7l19.6	1.959428203	3.160530928	2.712450675	1.343887794	2.984184286	3.396284079
si:ch211-139k8.4	1.951244304	0.027261608	0.215499004	0.056141958	12.27365099	1.061946877
fos	1.949279939	0.327139298	0.563097242	0.340254292	5.611645613	1.578754378
NOXRED1	1.948254804	0.708801813	1.013575035	1.2151939	1.262620263	0.496179947
ADAM22	1.947619106	3.271392984	2.815486209	1.555448192	2.385272055	4.014546847
BX511245.1	1.947481657	0	0.112619448	0	45.74230041	1.30811077
AGL (3 of 3)	1.947183853	2.508067955	2.083459794	1.798486972	3.320223654	3.337937828
ahrrb	1.947183853	2.071882223	1.295123656	2.430387799	0.935274269	0.992359895
AIMP1 (2 of 2)	1.947183853	1.035941112	1.407743104	0.48607756	0.701455702	0.67692477
B4GALNT4 (2 of 2)	1.947183853	1.581173276	3.209654278	1.847094728	2.852619254	4.37540499
BX640537.1	1.947183853	5.541630669	5.011565451	2.139353721	3.063902388	5.173036809
CABZ01112521.1	1.947183853	3.544009066	3.209654278	1.94431024	6.501746134	1.578754378
CABZ01115256.1	1.947183853	1.908312574	1.520362553	1.117978388	1.029680853	1.263003502
casp8l1	1.947183853	1.962835791	1.745601449	2.281322394	2.71229538	2.922287886
cldn11b	1.947183853	0.926894679	0.957265311	1.506840436	0.935274269	1.353218038
cpt1a	1.947183853	3.271392984	3.097034829	2.916465359	2.104367105	4.330297722
CT573389.1	1.947183853	22.62997002	25.94127052	1.117978388	0.093527427	18.33493163
CT867973.1	1.947183853	1.690219709	0.619406966	0.777724096	0.561164561	1.623861646
cx30.9	1.947183853	1.308557194	1.407743104	1.263801656	1.63672997	2.165148861
dtna	1.947183853	0.708801813	1.464052828	1.70127146	2.244658245	5.863944833
ENSDARG00000078976	1.947183853	0.163569649	1.013575035	0.097215512	1.730257397	0.451072679
ENSDARG00000089961	1.947183853	0.926894679	2.142939756	1.2151939	1.683493684	3.743903239
ENSDARG00000090250	1.947183853	1.744742925	2.365008415	2.916465359	1.964075964	2.029827057
fmn1	1.947183853	1.581173276	1.632982001	2.381780043	2.338185672	1.443432574
gltpb	1.947183853	3.871148365	4.44846821	4.520526168	2.946113947	4.420507748
IGFN1 (1 of 3)	1.947183853	0.708801813	1.576672277	1.45823268	1.262620263	1.984719789
ivns1abpa	1.947183853	1.853789358	1.689291725	2.284564531	2.71229538	4.37540499
jagn1a	1.947183853	2.944253686	2.477627864	1.895702484	2.618767953	3.383045096
jam3a	1.947183853	1.908312574	3.265964002	2.819249847	1.870548538	2.616221541
kazald3	1.947183853	3.544009066	3.097034829	3.110896383	3.647569648	4.149868651
lipea	1.947183853	2.835207253	2.083459794	2.916465359	2.525240526	2.529187067
mbnl3	1.947183853	2.071882223	2.533937588	2.430387799	2.525240526	1.127681699
ndufa5	1.947183853	1.526650059	1.013575035	1.020762876	2.057603391	1.443432574
psmb9a	1.947183853	3.162346552	1.801911174	1.409624924	2.291421959	5.010334894
si:ch211-218o21.4	1.947183853	1.474302319	2.196079243	0.97215512	1.35614769	1.263003502
si:dkey-261l7.2	1.947183853	2.180928656	2.308698691	1.506840436	1.683493684	3.608581435
slc43a2b	1.947183853	2.017359007	1.633944897	0.97215512	8.700108303	3.383045096
TMEM71	1.947183853	1.527102602	2.477627864	1.45823268	3.600805935	3.247723292
tmlhe	1.947183853	0.054523216	1.182504208	0.534685316	0.935274269	1.082574431
usp6nl	1.947183853	1.853925666	2.928105657	1.70127146	1.449675117	2.571114273
zgc:162576	1.947183853	4.743519827	3.941680692	2.867857603	1.63672997	7.442699211
si:dkey-23o4.5	1.944520793	2.266813627	3.340078861	2.185288051	2.58160483	2.327097485
ace2	1.926016819	1.36308041	8.57636516	3.48464628	2.010839678	1.263003502
cybrd1	1.925157767	1.869840993	2.21314672	1.134816114	2.427850416	2.931715305
caps2	1.910977687	3.74145399	3.177602783	1.123704381	2.972264215	2.748043021
BX470200.2	1.907942371	1.34572567	1.515891561	0.864629903	3.952235241	0.799079762
RPS11 (2 of 2)	1.906808423	2.249186271	1.977794597	1.549595818	1.814693958	1.859064473
DACT3 (1 of 2)	1.894329265	1.581173276	2.477627864	1.94431024	1.262657674	2.752188378
MRPL4	1.892611162	3.216869768	1.970840346	1.652663704	2.057603391	2.571114273
opn1sw2	1.891150774	1.526650059	1.182504208	2.284564531	2.057603391	2.390685201
IGSF3	1.890326084	4.034718014	3.491202899	3.451150675	3.647569648	9.382492161
ar	1.88991374	2.017359007	2.230129733	1.510228396	1.49643883	2.931972416
atxn1b	1.88991374	1.472126843	1.069884759	1.2151939	1.777021111	1.668968914
CABZ01088598.1	1.88991374	0.381662515	1.407743104	1.312409412	2.151130818	0.586394483
CABZ01111935.1	1.88991374	1.144987545	1.552200071	1.749879216	1.041858124	2.529349453
cenpv	1.88991374	0.872371462	1.745601449	1.117978388	1.262620263	1.398325306
CR384078.1	1.88991374	1.908312574	4.392158485	2.430387799	3.881388216	2.526007005
cyb5d1	1.88991374	1.908312574	2.196079243	1.312409412	2.665531666	1.217896234
dhrsx	1.88991374	2.399021522	1.970840346	1.94431024	1.730257397	3.158022979
eif4a2	1.88991374	3.598532283	2.646557036	4.471913551	4.34987645	2.572133697
epb49	1.88991374	1.144987545	2.464130423	2.236015105	4.255493247	1.465566711
FAM161B	1.88991374	2.071882223	1.745601449	2.041525752	1.215856549	3.473259632
fam198b	1.88991374	1.308557194	1.576672277	1.70127146	1.169092836	2.165148861
gabbr2	1.88991374	2.456478087	4.166919589	1.94487895	2.384949385	1.578754378
gnb5b	1.88991374	1.635696492	1.745601449	1.2151939	3.413751081	0.766823555
hcst	1.88991374	2.180928656	1.74763423	2.138741263	1.169092836	1.353218038
hoxa13b	1.88991374	3.544009066	4.898946003	2.776688896	4.723135057	3.337937828
irx4b	1.88991374	3.380439417	6.194069659	5.784760432	4.396434403	5.603360146
klf5b	1.88991374	2.889730469	2.646557036	3.256719651	1.35614769	1.984719789
LINGO3 (1 of 2)	1.88991374	2.508067955	2.196079243	2.235956775	2.761500159	4.194975919
myom1a	1.88991374	0.218092866	2.646557036	1.555448192	2.151130818	2.029827057
phospho1	1.88991374	1.254033977	2.139769519	1.847094728	2.85258652	3.202616024
pigx	1.88991374	2.181146749	2.590247312	1.117978388	0.828124572	1.984719789
pknox1.2	1.88991374	1.744742925	2.533937588	2.381780043	3.039641374	4.691832475
ppp3cb	1.88991374	1.308557194	1.410721889	1.70127146	1.683493684	3.791473364
PRSS23	1.88991374	2.835207253	2.533937588	2.235956775	2.946113947	3.247723292
pth1a	1.88991374	2.017359007	2.590247312	1.555448192	2.338185672	1.75918345
robo3	1.88991374	0.59975538	3.265964002	3.257720971	1.684302696	1.037467163
si:ch1073-111a5.3	1.88991374	2.562591171	1.972636626	1.652663704	1.49643883	2.393959989
si:ch211-85n16.3	1.88991374	1.418704996	2.533937588	0.874939608	2.431713099	1.30811077
si:dkey-103j14.4	1.88991374	1.526650059	0.732026414	1.2151939	0.794983128	0.857038091
si:dkey-117i10.1	1.88991374	1.744742925	1.801911174	1.798486972	1.591303699	1.488539842
si:dkey-14k9.3	1.88991374	1.690219709	1.407743104	1.652663704	1.590256192	1.172788967
si:dkey-15h8.2	1.88991374	1.690219709	2.928105657	0.874939608	2.153281949	2.84175788
si:dkey-5n7.1	1.88991374	3.48948585	3.547512623	2.138741263	2.151130818	1.849397986
TRIM65	1.88991374	2.235451873	1.689291725	1.604055948	2.478476812	3.157508756
TRMT10B	1.88991374	2.344498305	1.576672277	1.556716854	3.366987368	2.120041593
trpa1b	1.88991374	1.145020258	1.013575035	1.555448192	1.215856549	2.345577933
zgc:91944	1.88991374	2.127037909	2.759176484	2.333172287	2.291421959	3.383045096
ZNF362 (1 of 2)	1.88991374	1.254033977	1.464052828	0.923547364	1.63672997	1.488539842
ngfrl	1.882743521	0.708801813	0.995386994	1.287512519	0.841746842	1.380313974
si:ch211-162i8.2	1.879032418	1.595153028	5.584263501	2.428705971	6.896665694	2.902075319
dpyda	1.878373812	0.837307582	1.545048736	1.218319378	0.601035303	1.330862876
CABZ01081747.2	1.857229686	2.203397674	1.862224519	1.506840436	1.176598412	1.532429214
TPPP	1.856771525	2.017359007	1.858220898	0.534685316	1.589966257	3.202616024
ENSDARG00000087700	1.853747663	1.162685781	1.304364082	0.078704706	3.071810132	0.829748194
krt18	1.849973562	0.218092866	0.563097242	0	68.10713989	1.623861646
CABZ01021454.2	1.846611807	2.344498305	2.332686634	0.824552808	2.899350233	1.984719789
FAM126B (1 of 3)	1.842224916	1.642075708	1.834221693	1.138957495	1.710181735	1.457812771
dusp19	1.839979928	2.235451873	4.05430014	2.624818823	2.478476812	4.830582431
AGBL4 (2 of 2)	1.838456543	1.22017506	0.741706056	1.03131562	1.068826758	1.792093712
MYO1G	1.837322594	2.019300034	3.775673994	1.750729851	4.35615214	5.107270413
ptprub	1.834957339	0.490708948	1.212038658	1.776764165	0.748219415	0.329506788
POLG2	1.834293005	2.018345877	1.238813932	1.70127146	1.63672997	2.931972416
CABZ01071903.1	1.833273597	2.562591171	2.139769519	0.923547364	2.244658245	6.091601214
adamts1	1.832643626	2.453544738	6.364857052	4.763560087	4.255497923	1.082574431
arl3l1	1.832643626	2.508067955	1.464052828	1.409624924	1.870548538	2.84175788
arpc1b	1.832643626	1.526650059	0.619406966	1.604055948	0.607928275	0.180429072
BX897747.2	1.832643626	2.399021522	2.196079243	1.45823268	2.197894532	2.530274152
C23H1orf116 (1 of 2)	1.832643626	3.816625148	2.252388967	0.291646536	1.589966257	1.398325306
CU627988.1	1.832643626	4.198287663	2.986628353	2.041525752	2.572004239	1.984719789
cyp2ad3	1.832643626	1.853789358	2.252388967	2.381780043	2.197894532	4.240083187
dnajc19	1.832643626	1.090464328	2.02715007	1.70127146	1.449675117	2.480899737
dolk	1.832643626	2.12640544	2.534641459	1.605319749	1.63672997	4.424220076
DUSP10	1.832643626	1.799266141	1.35143338	0.923547364	2.946113947	3.563474167
GALNTL1	1.832643626	2.071882223	3.6628462	4.375577839	8.043358712	1.127681699
gfra1a	1.832643626	2.562591171	2.02715007	1.409624924	0.982037982	1.849397986
GIN1	1.832643626	1.635696492	2.139769519	1.604055948	3.320223654	3.112401488
hnrnpa3	1.832643626	1.636247177	1.970840346	1.312409412	2.291421959	2.255363397
INPP5A	1.832643626	1.908312574	1.970840346	1.604055948	2.665531666	2.526007005
jazf1b	1.832643626	1.635696492	2.083459794	1.798486972	1.63672997	1.623861646
kdr	1.832643626	2.344498305	1.745601449	3.208111895	2.525240526	1.987972023
klhl5	1.832643626	0.926894679	2.533937588	1.312409412	1.917312251	2.84175788
lgals3l	1.832643626	1.36308041	1.858220898	1.263801656	2.057603391	1.894505254
lpcat2	1.832643626	2.508067955	5.968830762	5.055303838	4.255497923	1.623861646
mtif3	1.832643626	1.635696492	2.139769519	2.187349019	1.49643883	2.443943352
mycbpap	1.832643626	2.344498305	2.539602346	1.767625907	3.366987368	2.931972416
NHLRC3	1.832643626	1.799266141	1.520362553	0.680508584	1.543202544	1.353218038
NRBP2 (2 of 2)	1.832643626	2.562591171	2.139769519	2.675730587	1.870548538	1.714076182
nrn1b	1.832643626	0.436185731	0.563097242	0.388862048	1.262620263	2.706436077
PDE1A	1.832643626	2.235451873	5.462043245	4.326124308	2.057603391	2.752896563
pvalb6	1.832643626	0.327139298	1.517400661	1.553280286	0.514400848	0.631501751
ryr1a	1.832643626	2.289975089	1.464052828	1.0694241	0.888510555	1.172788967
SAMD14	1.832643626	0.981417895	1.182504208	0.826331852	0.514400848	1.217896234
shox2	1.832643626	1.690699513	2.987489892	1.847094728	2.010839678	2.074934325
si:ch73-257c13.2	1.832643626	3.107823335	3.097034829	2.916465359	0.748219415	2.571114273
si:ch73-92e7.4	1.832643626	3.928196006	3.37858345	1.749879216	2.431713099	2.796650612
si:dkey-4c15.17	1.832643626	1.254033977	3.209654278	1.45823268	3.039641374	4.60094133
snx6	1.832643626	2.563256354	2.871795933	2.381780043	0.889450506	3.202616024
sostdc1a	1.832643626	1.199510761	2.196079243	1.312409412	3.787860789	0.811930823
SYT7 (2 of 2)	1.832643626	1.144987545	1.520362553	0.826331852	2.338185672	0.902145359
vangl1	1.832643626	1.308557194	3.77275152	3.062288627	4.582843917	2.165148861
zbtb46	1.832643626	3.871148365	7.038715522	5.687107451	4.93385235	1.443432574
si:dkey-202p8.1	1.827495043	3.685922094	2.881717706	1.550193693	2.652924169	2.908561744
si:dkey-112m2.1	1.821836756	1.035941112	1.443077456	1.279628341	2.801427017	1.427279662
mcat	1.797731765	1.645096295	1.228008096	1.46914026	1.189411669	1.812576923
UBAC2 (2 of 2)	1.797491231	1.02705928	1.696409274	0.494146447	1.125686757	2.300249639
si:ch211-145h19.4	1.794793808	0.458506991	1.07440643	0.330733005	2.554958866	0.734093721
rbp2b	1.788161929	2.105921067	0.521229273	0.704321523	0.172299032	1.425263367
CT573263.2	1.787360148	1.12167887	2.496632396	5.13E-05	4.002567026	2.117732101
gaa	1.776518915	0.926894679	1.520362553	1.94431024	1.730257397	1.353218038
si:ch211-208f21.5	1.776129478	2.693506866	6.784702356	4.503357908	1.586716179	1.700255315
abcg2a	1.775373513	2.344498305	6.588237728	2.381780043	3.834624502	2.300470665
ADAP1	1.775373513	2.12640544	3.716441795	3.208111895	2.291421959	5.322657617
ankrd6b	1.775373513	0.59975538	1.126194483	2.041525752	2.384949385	1.083043546
anks4b	1.775373513	1.144987545	0.957265311	0.48607756	1.730257397	3.157508756
APP (3 of 3)	1.775373513	3.331095906	8.628226416	3.702943712	4.307485143	2.345577933
atp1b1a	1.775373513	1.526650059	2.196079243	1.409624924	20.71632505	3.022186952
bcdo2l	1.775373513	1.254033977	0.732026414	0.437469804	2.104895535	0.270700894
CABZ01065289.1	1.775373513	1.472126843	0.67571669	1.020762876	2.245705752	3.157508756
CABZ01071909.1	1.775373513	2.12640544	2.590247312	1.117978388	1.63672997	2.661328809
CABZ01102039.1	1.775373513	3.762101932	3.491202899	2.333172287	0.935274269	0.405965411
CHADL (2 of 2)	1.775373513	0.76332503	1.35143338	0.680508584	1.075565409	1.804290718
CLTCL1 (3 of 3)	1.775373513	2.299096823	0.67571669	0.777724096	1.743814198	1.146960545
cmbl	1.775373513	0.872371462	1.295123656	0.631900828	1.309613119	0.541287215
cyp1a	1.775373513	1.690219709	0.844645863	0.777724096	1.63672997	1.761407238
dync1i2b	1.775373513	1.635696492	1.295123656	0.826331852	1.964075964	0.857038091
ENSDARG00000045929	1.775373513	1.36308041	1.970840346	1.45823268	1.823784824	3.202616024
ENSDARG00000089165	1.775373513	4.034718014	3.434893175	3.742797211	2.85258652	3.563478678
FAM117B (2 of 2)	1.775373513	1.254033977	1.337688176	1.020762876	1.309383976	1.443432574
gapdhs	1.775373513	1.909642941	2.083459794	1.94431024	3.320223654	2.84175788
hivep2	1.775373513	1.090464328	0.619406966	1.94431024	0.046763713	0.541287215
im:7136729	1.775373513	2.671637604	4.44846821	4.131659259	2.85258652	3.653688703
insb	1.775373513	1.472126843	2.308698691	1.264593962	2.431713099	1.53364711
irf8	1.775373513	2.399021522	3.209654278	1.749879216	5.191520411	1.401564008
KCNH2 (1 of 2)	1.775373513	2.562591171	2.083459794	1.750102811	3.69536684	3.022186952
kcnq1	1.775373513	13.9579434	9.347414213	9.09203215	6.266384365	1.443432574
lrrc20	1.775373513	1.472126843	1.689291725	1.852159656	1.076000312	1.217896234
mfsd9	1.775373513	2.180928656	2.648589817	1.506840436	0.982037982	6.044373904
MRC2	1.775373513	0.926894679	1.464052828	1.2151939	2.104367105	1.75918345
obsl1a	1.775373513	5.125182342	1.745601449	1.2151939	4.582843917	3.337937828
OGFOD3	1.775373513	1.744742925	4.05430014	2.041525752	1.589966257	2.480899737
paqr6	1.775373513	0.872371462	1.914530622	1.312409412	2.104367105	1.263003502
si:ch211-233a1.8	1.775373513	1.035941112	1.35143338	1.555448192	1.075565409	1.850381324
slc38a4	1.775373513	2.453544738	3.603822347	3.840435611	2.805822806	5.593301225
spcs1	1.775373513	0.76332503	1.801911174	0.534685316	1.35614769	1.342148715
txlnba	1.775373513	2.017359007	1.295123656	1.2151939	1.262620263	1.578754378
zgc:136872	1.775373513	1.144987545	0.225238897	0.72911634	0.701455702	1.082615027
acot9.2	1.773506507	1.215856821	1.829300223	2.211769556	0.998639101	2.154814786
CLN5 (2 of 2)	1.773122797	2.994911206	3.287158982	2.334295127	1.76082216	3.343391296
gbgt1l2	1.769686591	5.630885174	4.830507164	3.11231573	3.864455075	3.930746565
C22H19orf10 (1 of 2)	1.762207114	2.261901085	1.492444191	1.525598169	1.206312076	0.000718464
camta2	1.758118028	1.799266141	0.957265311	2.430387799	1.823784824	0.811930823
HIST2H2AB (2 of 30)	1.757688502	1.04028116	1.193124222	0.873709832	1.878662042	1.662414828
AL929134.2	1.751268522	2.255440084	1.472488025	1.318990902	1.777053845	2.539787275
