ID	96_con_rep1	96_con_rep2	96_bap_rep1	96_bap_rep2
hspb9	22.79806783	32.8798743	37.80866904	22.27199793
kdm2bb	22.79806783	22.42698435	20.9641734	25.72542409
mov10a	22.79806783	19.9076776	22.56489638	28.55239377
nop16	22.79806783	22.9825846	20.79316718	28.52649872
nras	22.79806783	25.61806119	23.2622132	26.96929075
vps37a	22.79806783	19.15358727	20.40054305	24.14311262
PREX1	22.75680332	25.18760002	21.59943976	17.69688674
cnn3b	22.74183259	21.56434187	19.36281138	19.27993322
ENSDARG00000078210	22.72670988	21.87015545	18.15285934	15.66141203
ndfip1l	22.72245424	29.32806276	22.43018745	18.37530292
C1H10orf12	22.72207427	22.55132479	20.44917374	16.22680596
dnajb12a	22.72207427	24.75750744	24.35311272	26.58143051
gdf10a	22.72207427	21.41223371	17.44570135	16.40377426
higd2a	22.72207427	21.20176418	26.21801346	30.8705089
stard13a	22.72207427	23.78330259	23.91345548	20.07148473
TBC1D12 (1 of 2)	22.72207427	26.17046692	22.19885617	20.86303624
tmem135	22.72207427	24.58844376	21.98318129	25.72542409
nek7	22.69798431	24.7064566	26.9034442	33.07554525
cyp2aa9	22.69494457	14.77470297	13.68375632	22.14105269
frzb	22.67473028	20.34784519	15.1451693	20.02280431
MYO5B (2 of 2)	22.6650031	27.92824995	19.33367131	17.18622293
uckl1b	22.64790455	24.7587361	36.7574537	27.08236953
SH3GLB1 (1 of 2)	22.64782856	21.50161876	23.00532046	23.46384834
anpepb	22.64722061	50.68181224	59.19121975	47.83334469
lgr6	22.64684064	25.74909783	17.38179768	18.99723625
plagl2	22.64646068	21.50155733	20.1297193	21.1457332
ercc6	22.6461567	24.81900189	18.07451344	17.53416636
ccdc82	22.64608071	21.41788555	19.29890772	18.28048636
dnajc9	22.64608071	25.37945534	21.98292567	30.82963092
itpk1	22.64608071	28.96480931	29.08498762	38.2308637
phf2	22.64608071	24.32809062	18.59603127	12.45314068
SIK3	22.64608071	33.30314781	21.66334343	9.498618124
slc5a1	22.64608071	27.6020406	31.31394755	29.40048467
tbck	22.64608071	22.23875358	19.95174759	20.80649684
TUB	22.64608071	23.77857225	19.19902628	17.07489687
zfyve27	22.64608071	21.19439222	24.5392641	26.12119984
zgc:114045	22.64608071	19.63645081	19.78949618	19.6809106
lrp2a	22.64600471	30.79188878	16.87056833	12.60828477
lztfl1	22.61978694	19.90429878	20.93471381	23.30649921
ufsp2	22.60588012	24.66185622	25.75368941	27.98694329
htra1a	22.58878156	20.53712033	19.17193113	21.45098939
c1galt1c1	22.58703371	25.4002197	28.96740487	26.8562685
ela3l	22.58475391	57.63320429	40.17470234	60.53503254
MRAS (2 of 2)	22.57951035	23.2251836	24.88498295	19.95840594
acvrl1	22.57077109	23.72334396	25.46452531	25.85897013
znf330	22.57046712	27.83075574	27.68428312	22.84197155
brms1la	22.57031513	21.09284344	23.5165498	26.7459036
ehmt1a	22.57008715	22.80344591	21.27992142	20.2976423
itga5	22.57008715	25.67924848	18.65987104	19.22339382
sash1a	22.57008715	25.37337347	22.30238011	20.74995745
selenbp1	22.57008715	22.73021775	32.95870016	39.63942961
tdo2a	22.57008715	21.59339969	23.13312779	23.69000592
UBE2U	22.57008715	22.84749338	23.5165498	28.10013516
zmym4	22.54029767	21.64635496	22.52604295	20.14396823
lrp11	22.51696765	26.60080523	23.06922412	17.18797565
TRIM8 (1 of 2)	22.51461185	21.13431073	22.68746361	20.18456351
PAK1 (1 of 2)	22.51385192	22.74999918	21.01772467	16.09037641
ptk2bb	22.50442871	24.64846382	22.87789654	22.40356509
cmtm6	22.50435272	20.30054177	21.85556566	26.91269481
SPA17	22.50245288	21.76498212	28.56794304	24.89570849
crabp1a	22.49994509	16.50656126	21.02878001	23.60378334
NAT9	22.49880519	18.99877605	22.91585532	23.52038774
igsf21b	22.49705734	20.14192171	18.03712979	17.87769972
cpt1b	22.49470154	27.58336497	30.48230522	27.93260893
yaf2	22.49432157	20.6096113	24.73148633	24.76939948
C10H5orf44	22.49409359	22.48423993	23.41219511	20.35463401
CAMSAP3 (2 of 2)	22.49409359	26.78547289	19.68232972	11.19830537
GSTZ1	22.49409359	21.24224855	23.26189368	30.44069643
gulp1a	22.4940176	18.30704024	21.68430383	19.00701756
mlst8	22.4833025	20.16852221	22.80038139	20.64106258
chn1	22.48079472	20.5752088	19.87404073	14.81332112
il17rd	22.42265964	21.87027832	28.26957681	26.29076148
PCNXL3	22.42227968	25.49470369	22.76938811	20.86405395
ube3c	22.41817602	25.31341484	25.62862993	27.71753308
aass	22.41810003	29.24211796	23.64435714	22.21998168
ENSDARG00000063681	22.41810003	25.60325584	19.11326756	11.53403629
nptxrb	22.41810003	23.38005624	22.04836303	13.62599386
PACS1 (1 of 3)	22.41810003	19.5400624	22.11066911	25.33315377
cul4a	22.39477001	23.40598098	23.86003202	17.6402908
zgc:123248	22.36969213	24.18968202	24.79519829	23.36094665
ubxn6	22.34400631	22.7973026	18.45205631	15.77449081
aqp8a.2	22.34279041	23.34669811	25.0218007	38.7583197
celsr1b	22.34210647	22.71657961	15.66668713	14.02176961
cxxc1l	22.34210647	18.13195613	19.61842606	20.97611502
nfil3-6	22.34210647	19.22859699	14.37832529	9.837854486
ppp6r2a	22.34210647	30.97244043	21.47169633	16.84291573
senp3a	22.34210647	19.96603897	23.06922412	18.80268419
abhd4	22.34203048	21.98779969	34.42196635	35.90251493
aqp12	22.33192333	23.93319916	29.28443096	55.40888842
C19H6orf228 (1 of 2)	22.3252359	25.56307864	36.56676515	34.65542553
JTB	22.32044831	20.13264532	23.61483364	22.39333146
znf451	22.31444482	22.64544018	22.38264312	18.48838171
znf644a	22.31254498	23.03732142	23.3249027	20.74995745
pros1	22.29993005	24.0435943	22.64113345	21.85083598
dcaf12	22.27082451	25.86336325	30.16246736	19.73224837
TRIO (1 of 2)	22.26641689	31.33139357	17.44570135	9.385539337
hapln3	22.2662649	22.92207307	18.47685093	20.52402603
hsd3b7	22.26611291	22.22941576	26.01039044	36.26295357
mcm3ap	22.26611291	25.25910805	20.13208374	17.35759383
pou4f1	22.26611291	23.12105462	24.55268387	20.63716136
syt12	22.26611291	19.92561604	20.57698107	20.29809462
trappc12	22.26611291	26.2389033	22.36628378	19.4495514
zfand6	22.26611291	23.16024889	27.36770435	26.68659378
hdac10	22.25820958	11.76620507	18.89804001	15.89780323
bmp2k	22.25395394	22.13069289	16.40330471	15.40500588
hibch	22.24536667	24.82231927	22.51703253	24.65253255
eif4ea	22.22348052	23.13991456	21.27576768	23.35896777
becn1	22.21109357	18.20444709	17.25399034	19.05383218
klhl20	22.19946656	23.67763779	24.79500658	20.97673696
foxd3	22.19376704	16.67568637	21.73120913	12.37098894
snrnp40	22.1907273	23.87723368	24.15980412	21.48496957
stard10	22.19034733	17.93844211	23.68346618	23.48499408
cdkl5	22.19011935	24.4567928	21.34388899	14.81332112
kctd16a	22.19011935	17.44697795	17.63741235	16.17026657
six6b	22.19011935	19.9722437	20.96040308	19.12003981
ugp2a	22.19011935	30.90639993	30.03472393	16.56604232
zgc:194261	22.19011935	22.97594983	21.86463998	15.60605996
EMP3 (1 of 2)	22.1742367	20.64456668	23.7413629	26.16914525
efna5a	22.16557343	23.65300315	21.98286177	23.69040169
ssr3	22.16063385	17.35095813	19.37923463	18.9697581
nvl	22.16032988	25.63993135	22.11073301	18.7856093
dvl3	22.14361129	22.3852099	22.62189845	16.96181808
ccdc85b	22.13737982	23.467414	21.34382509	16.22680596
alp	22.11686156	26.41613757	21.34382509	15.77449081
apip	22.11480973	21.01009316	26.27207596	29.92980647
rraga	22.11458175	20.8257941	21.60448815	21.76766653
ikzf5	22.11442977	23.9907619	22.49409111	20.01607612
elovl7a	22.11420179	22.60802747	19.04329304	25.67114627
ADCY3 (1 of 2)	22.11412579	24.74049049	20.70478841	19.90186655
gtdc2	22.11412579	20.08859785	20.57698107	17.47067262
mrpl41	22.11412579	20.3463708	22.68580212	25.44504523
pcmtd1	22.11412579	17.76090068	27.55225814	21.82691982
SCAMP5 (2 of 2)	22.11412579	24.69908463	22.81360945	16.22680596
si:ch211-87l2.1	22.11412579	22.79165077	20.32430597	21.42876941
si:dkey-7f3.9	22.11412579	23.33920328	22.17457277	17.58375141
st3gal3a	22.11412579	22.54641015	24.93361364	28.52050555
tmem169	22.11412579	20.33820021	19.9379444	20.19988569
tbcela	22.08053664	20.15003087	22.17949336	24.36847864
ak4	22.07650898	20.71582899	23.37506708	28.28213546
erlin2	22.04580758	21.17233777	19.68801715	25.24144688
GRM8 (1 of 2)	22.0432998	19.98225729	20.13023053	15.26608859
wdr12	22.04071601	27.83106291	24.85852683	23.63346652
cyp24a1	22.03927214	38.85018101	17.19008667	18.45660657
casz1	22.03858819	31.76646223	21.47444419	11.70365447
chad	22.03813223	16.16480937	26.48813426	34.79999676
decr1	22.03813223	22.42299121	24.85942148	34.44860443
pan2	22.03813223	22.54727021	21.53841176	21.69190375
vps11	22.03813223	27.84132222	23.83140317	22.55995306
atg5	22.02392144	22.50125688	21.34382509	24.54482501
srp19	22.01548615	23.43706608	20.83374601	24.87767242
TSPAN4	22.00173132	27.49735874	19.42671505	16.17162351
KIF3A (1 of 2)	21.9925361	16.9708106	15.8019712	4.22475353
GRK6	21.99200414	17.69277146	17.70131602	20.41072109
lmna	21.97969319	29.73364357	18.5320637	23.91650273
vamp4	21.97847729	22.91685126	27.48081384	20.58033927
rnaseh2a	21.9629746	22.99290534	23.7447498	30.48999878
col8a1a	21.96244265	21.50155733	21.95883399	24.08889134
cntn4	21.96213867	23.71314608	20.64094865	16.7921999
dbr1	21.96213867	22.54641015	22.4328714	21.31535139
plekhb2	21.96213867	24.20878769	24.34915069	26.06466045
smurf2	21.96213867	24.84480376	19.93826391	14.47408476
BX119910.11	21.95803502	24.84959553	13.7339846	11.48529934
lrrc47	21.91927831	21.44006287	20.12729096	18.38406652
mrps5	21.91031107	25.83719278	22.23847644	26.0430624
adob	21.90225575	20.39066401	20.3213664	28.66547255
zgc:165543	21.90119184	33.72672849	20.3213664	16.56604232
upf3a	21.88758899	23.10833799	27.0951552	18.26228067
abcc8	21.88614511	18.92413493	19.81013706	15.66141203
atoh8	21.88614511	19.10566951	28.82055424	25.83850287
C1H20orf27 (2 of 2)	21.88614511	22.71031345	25.1141415	23.91616349
camkvl	21.88614511	20.39613155	20.61800723	21.31625602
ENSDARG00000040574	21.88614511	18.40447301	33.74120057	69.31842734
erbb2ip	21.88614511	25.06473397	16.80666467	12.04289084
rspry1	21.88614511	22.67247071	24.29323498	22.78537562
scmh1	21.88614511	22.32475981	20.51307741	20.58039581
sh3gl1a	21.88614511	19.90718613	20.25880471	17.69728251
t54l	21.88614511	20.83740494	20.13828239	20.74995745
taz	21.88614511	17.50841097	24.85852683	27.08242607
ubxn7	21.88614511	23.04002447	22.04689324	23.43676597
upf2	21.88614511	26.72889308	22.04676544	11.81673326
apaf1	21.88606912	20.83052444	26.45535168	22.17175358
sprn	21.86881858	20.1300037	22.52265605	14.62894616
GADD45G (2 of 3)	21.86783067	22.58972043	17.88491126	20.42576057
SH3TC2 (1 of 2)	21.86463894	19.94220296	25.79823026	28.79387352
sall2	21.84716042	20.51912046	22.38647734	16.56604232
CPXM1 (2 of 2)	21.83507744	22.59119482	19.04335695	17.25322211
zmynd19	21.83256965	21.24237141	19.93864734	17.97952716
irf6	21.82284248	24.61430706	31.89527922	34.87117985
morn4	21.81174742	20.02716482	19.29890772	14.86991706
prkab1a	21.81106348	21.11072045	22.62963079	22.38954332
armc1	21.81015155	27.82915848	22.23847644	15.7817844
CABZ01058048.1	21.81015155	23.53247157	20.01392586	20.75012707
ccz1	21.81015155	23.33459581	22.11450333	23.8596241
efhd1	21.81015155	19.9402371	22.91387431	24.7098635
fkbp10b	21.81015155	23.03762858	19.84809584	20.46726048
sigmar1	21.81015155	26.72563713	32.27211915	29.90933921
mcoln1	21.81007556	19.53576209	22.3666672	25.89509881
cacng8a	21.78902535	24.77126843	24.82510521	19.16323591
h2afx	21.78887336	18.06843439	18.27644903	22.65793583
erbb3a	21.76896305	24.40629486	22.55799478	21.42865633
c8b	21.75809597	15.72685336	16.16762799	29.51356346
SLC12A2 (6 of 6)	21.75619613	35.50171277	22.4467385	14.81332112
tmf1	21.75209248	26.47406891	22.55799478	20.03614761
ypel5	21.74487309	32.52989038	26.5200861	19.14401251
kcnb2	21.73909758	21.68923521	17.00074011	14.05150933
crfb6	21.73438598	19.96579324	20.51307741	24.3684221
CR352229.3	21.734158	23.467414	36.04531122	28.04845815
ENSDARG00000090858	21.734158	26.17046692	26.84005176	22.9565769
gmcl1	21.734158	23.31063693	24.21949015	20.91957563
mrps14	21.734158	20.56470376	25.88980422	26.12250025
NAGA	21.734158	26.76292697	29.84301293	29.76979999
NFRKB	21.734158	22.6073517	20.89656332	15.20909688
polr3b	21.734158	21.1329592	17.89302702	18.60146049
si:ch211-154o6.6	21.734158	17.62279925	20.64088474	32.23141211
spag1	21.734158	24.61184974	22.94141679	20.8014083
zdhhc13	21.71941524	25.16099952	23.70953888	22.33306047
SGTA (1 of 2)	21.71857932	23.10815369	24.95885559	30.47891706
si:ch1073-291c23.2	21.71227185	23.53609611	22.14460195	20.69341806
CSDE1 (2 of 2)	21.7093841	17.0173154	10.5490897	11.48512972
RBM25	21.69053769	21.45800132	25.05413595	19.67570897
usp44	21.67070337	23.05784005	19.04329304	20.9261342
sox9b	21.66659972	25.16683565	14.62633542	8.060029793
RBM7	21.66006427	20.76614263	22.50207907	19.57682157
cobra1	21.65892437	20.52170064	19.81013706	17.13143626
diexf	21.65846841	23.74453835	17.9588478	18.48838171
si:dkeyp-120h9.1	21.65824043	24.02178558	22.05008843	26.4604362
arl4cb	21.65816444	20.33463709	24.53900849	22.52659481
CAMK1 (1 of 2)	21.65816444	21.1329592	22.7498975	24.87733318
FNDC3A	21.65816444	29.97513677	21.1523697	13.90919968
IER3IP1	21.65816444	19.65107187	28.24542123	29.45702406
nacad	21.65816444	22.1431638	21.80348417	18.26222413
ralgps2	21.65816444	21.19445366	19.61842606	19.50603425
tcf25	21.65816444	24.76297498	20.06575173	21.82420593
rfc5	21.65094505	22.73863407	21.3719427	31.57674247
aplnrb	21.6208516	24.63464139	22.55888943	20.49428631
fam222ba	21.61272029	25.70511178	20.2673039	12.72136356
angptl1	21.61082045	23.52878558	18.09266208	16.7356605
tat	21.60344907	36.73694652	44.73256755	46.76107509
ENSDARG00000062270	21.58855434	21.30030275	21.34420851	17.47072916
sp9	21.58559059	16.72649148	22.94537882	23.18120791
khdrbs2	21.58475466	19.04552658	21.21608166	16.17026657
VGF	21.58384273	24.20461025	21.22291935	11.25218742
mfge8b	21.58285482	25.18784575	21.7272471	24.82079379
alox12	21.58217088	20.5822736	15.20907297	19.17205605
C8H5orf43	21.58217088	17.51000822	21.64161618	27.77215013
cers2a	21.58217088	18.43131924	15.1451693	18.55809478
CR381676.2	21.58217088	24.63285984	23.89997181	21.37189078
ENSDARG00000090164	21.58217088	19.84378726	17.9711173	13.79561204
EPS8L2 (1 of 2)	21.58217088	24.26604327	22.19323264	28.26489095
PDCL3	21.58217088	30.12583197	31.07156094	20.80649684
ptpn3	21.58217088	22.85468105	25.84130134	26.93372747
rasa3	21.58217088	30.90080953	20.76869208	12.95176159
rtn2a	21.58217088	30.3435506	27.73419188	18.6680639
sord	21.58217088	19.07261855	23.98675299	39.63405837
taf8	21.58217088	22.05445452	21.0878909	20.86309278
UIMC1 (1 of 2)	21.5394625	20.11648844	19.81646352	19.12100098
atp1a1a.3	21.53459891	31.66528204	20.01769617	23.43523941
med24	21.52259193	22.12037215	20.19355907	19.73224837
ildr1a	21.5146126	24.22586607	32.61368426	27.36331378
psen2	21.51126889	24.77397149	23.38874246	21.1457332
aldh16a1	21.50762119	24.64502358	23.38874246	23.69000592
ENSDARG00000030945	21.50739321	24.39806283	21.98286177	18.65805643
PFKP (2 of 2)	21.5064053	23.59009574	18.77969041	19.67570897
ccdc80l2	21.50617732	21.26884904	17.95693069	22.6505857
dcun1d2	21.50617732	24.9025508	25.24194883	20.35418169
dram2b	21.50617732	26.49612336	23.58045347	22.84191501
ELMSAN1 (1 of 2)	21.50617732	27.64000621	22.18971794	25.44272712
grip1	21.50617732	23.59120153	19.04763849	9.952685994
mios	21.50617732	21.58203458	21.60480767	18.7147089
mllt1	21.50617732	22.97594983	19.11524857	19.4495514
PFKL (2 of 2)	21.50617732	32.0279826	20.76869208	13.90869082
PHTF1	21.50617732	27.53378852	22.79712231	28.10262289
rad23aa	21.50617732	29.24414525	23.06947974	17.30105444
shisa3	21.50617732	23.16448777	19.81013706	15.69115175
STX10	21.50617732	23.22168191	21.53553609	23.69000592
vps13d	21.50617732	24.14440589	20.64088474	19.90243194
ergic3	21.48945873	20.09713704	26.07295213	24.26569002
GPATCH3	21.48056749	29.71828531	23.13312779	19.4495514
fhla	21.47418403	26.45914068	19.68328828	20.63687866
CGREF1	21.47038435	24.43080663	30.57707436	37.86940736
CAPN3 (2 of 2)	21.46324096	16.99765683	29.33063332	31.15806826
stap2a	21.46301298	16.99311079	16.76793904	16.1911296
she	21.46050519	24.45034233	17.73039219	19.28219479
tes	21.45381775	23.32077338	24.98665368	25.95158166
map3k5	21.45343779	24.20516315	22.50469912	17.98258029
fastk	21.4473583	27.52819811	23.3249027	12.3255878
CU694221.1	21.43162764	26.27170854	21.02430675	21.2187821
C18H19orf12 (1 of 4)	21.43124767	26.41644473	22.23854034	22.2817227
DACT3 (1 of 2)	21.43094369	24.58555641	23.47942177	20.07148473
kctd13	21.43071571	19.29832346	21.86035844	23.2569707
adi1	21.43018376	21.7558286	21.34382509	30.70083418
c20orf14	21.43018376	23.22168191	23.87402692	23.97270288
mamdc1	21.43018376	25.55613671	20.93151862	19.91373982
trim36	21.43018376	27.9116016	22.17457277	12.83449889
ENSDARG00000088407	21.42174847	18.42136709	18.08473803	18.08943974
clybl	21.40282608	19.17195574	18.72396642	21.99421988
ric8b	21.38344772	27.25770852	23.58051737	18.33776076
kif3cb	21.36498128	20.21680856	23.58045347	17.64034734
sparcl1	21.35859782	16.64834867	18.65987104	17.07540572
scrt2	21.35814186	21.9660524	19.29890772	14.58722009
irx2a	21.35510212	23.26087618	21.95090994	19.25132428
ABHD14B	21.35457017	23.09881587	22.68624944	26.96929075
cilp2	21.35434219	24.69982183	21.98286177	30.92727445
rbm38	21.35426619	19.90497455	19.90624818	21.42888249
fbln5	21.3541902	20.94902874	17.06227934	16.50950293
mypt2	21.3541902	20.88722712	19.13953197	17.30156329
rai14	21.3541902	20.6418022	17.57350868	18.14925842
rfx2	21.3541902	25.0465498	17.82912335	18.77107867
scyl3	21.3541902	23.45770758	21.9188942	19.84555331
tbp	21.3541902	19.84286576	21.15211409	21.48581766
tbx15	21.3541902	25.55613671	22.23847644	18.09260595
tmed5	21.3541902	24.34774919	23.77248399	24.15312009
fam100aa	21.32789643	13.6211137	33.31668851	35.64865306
acbd6	21.3222729	21.93158847	18.74390436	18.31876353
zfyve21	21.31611742	18.1841742	25.81714575	26.3621142
CR318663.1	21.31269771	25.88148599	10.84515539	14.82004931
rock2b	21.29901887	24.29073934	20.15611152	16.83290826
tpp1	21.28344019	23.55962496	21.34702027	24.59627586
tomm34	21.28009648	24.11547093	25.3058525	22.61660553
chid1	21.27903257	18.98280347	19.23500405	19.78878776
SKOR2	21.2786526	20.89699497	15.47286731	13.73907264
CCSAP (2 of 2)	21.27819664	17.57180984	17.63747625	15.94456131
CROCC (1 of 2)	21.27819664	22.23875358	21.91921372	15.15255748
desi2	21.27819664	22.73242933	19.74783098	19.393012
erbb2	21.27819664	20.82585553	20.89649941	23.46384834
fam213b	21.27819664	31.21012479	48.62263944	55.34217194
ociad2	21.27819664	21.6845663	50.99749145	33.02884371
pde6b	21.27819664	21.94160206	16.35933899	14.64370294
trim24	21.27819664	24.80622382	14.83587555	15.09601809
ing2	21.27812065	17.70757682	17.51062747	18.2056282
si:ch211-69i14.10	21.2527388	22.83459245	24.65978642	33.92849855
fth1b	21.22652102	17.69271003	22.81367336	20.01494533
ENSDARG00000029107	21.22621704	18.1841742	21.02430675	21.76766653
hspa12b	21.22378525	21.87285851	19.05664891	18.70843303
mycl1a	21.21033439	20.95947235	20.23726918	15.09601809
erfl3	21.20714266	27.27626129	19.55835661	16.90527869
