X3.3_con_rep1	X3.3_con_rep2	X3.3_con_rep3
RP1L1 (2 of 2)	0.911547112996561	0.999589044274139	1.27824065453581
si:dkey-4c15.8	0.911547112996561	1.27725266774021	1.72284609920553
si:rp71-20i5.5	0.911547112996561	0.888523594684009	1.27824065453581
slc20a1a	0.911547112996561	2.05483298576944	1.27824065453581
TENM1	0.911547112996561	12.6127035026601	1.94514882203388
vamp2	0.911547112996561	1.05512176957846	1.3893920154565
zgc:113208	0.911547112996561	18.5558157002159	31.5113553457334
ENSDARG00000036304	0.904670629141396	2.77663623466067	3.44569219939803
BX005423.1	0.891390527549918	1.11063228106626	1.37758218370411
ANKFN1 (2 of 2)	0.889014807613234	2.11626328584373	1.78070594047192
LOXL2 (2 of 3)	0.88513503592639	1.41531257532107	2.12554748169248
si:dkey-238o14.5	0.876771590800827	1.47487142195464	2.0071768390387
si:ch211-199g17.9	0.872681023266385	2.24247806228821	1.77786046550286
MARK3 (1 of 3)	0.864237817926246	1.8316136452274	1.25070846270184
TSTA3 (3 of 3)	0.858819809550558	2.69179889185399	2.9135494997171
cldn15b	0.856273174868354	1.22362471558288	1.39488845054656
adamts15a	0.854575418745147	1.05512176957846	0.666908167498075
C18H3orf33	0.854575418745147	1.66602061344755	1.94514882203388
ENSDARG00000092281	0.854575418745147	1.44385084263466	2.61205698953196
ERC2 (1 of 2)	0.854575418745147	0.777458146112394	0.944786570786768
grid2	0.854575418745147	0.721925420808072	1.66727041874519
id2b	0.854575418745147	1.49938356692047	1.94514882203388
iffo1b	0.854575418745147	4.44779917959768	0.944786570786768
JDP2 (1 of 2)	0.854575418745147	2.22130898772854	2.44532994815092
mespba	0.854575418745147	1.38970643604859	1.27824065453581
MMP15 (1 of 2)	0.854575418745147	1.2217199434544	3.22338947656969
mxra8a	0.854575418745147	13.668213996713	5.83544646610164
NCKAP1L	0.854575418745147	2.38790716160448	5.16853829860357
nlgn2a	0.854575418745147	0.999589044274139	1.1115136121678
nlgn3a	0.854575418745147	1.44385084263466	2.00072450249423
pla2g4a	0.854575418745147	0.166598173875937	1.16708929361511
pou3f2	0.854575418745147	6.33073061543374	3.66799492123941
psmb11	0.854575418745147	4.55368342504721	3.27896515703003
purg	0.854575418745147	1.61079887240797	0.890544706286372
rnf32	0.854575418745147	0.721925420808072	3.61389755421646
scn8ab	0.854575418745147	0.777458146112394	1.83399746111319
sh3bp5a	0.854575418745147	1.77704719038653	1.27824065453581
si:ch1073-15f19.2	0.854575418745147	12.2545729535395	12.9491335847652
slc6a19b	0.854575418745147	2.27684171303286	1.77842178065284
SS18L2	0.854575418745147	1.16618721916859	6.34124073582279
vsg1	0.854575418745147	1.6659817407964	1.5561190578245
ZFP36	0.854575418745147	2.4434398869088	1.00036225124711
zgc:112038	0.854575418745147	1.27725266774021	1.44496769591684
zgc:153845	0.854575418745147	0.832990870398202	1.05593793170746
zgc:92249	0.853726540186149	1.99185332240891	1.90567341616065
SOGA1	0.841853638655704	1.05393892204273	1.52513561609616
nitr9	0.835427232286655	1.10323532155095	1.27824065453581
CSMD3 (3 of 4)	0.833558560423138	0.277322652076791	1.74287001731242
ENSDARG00000014891	0.81265564526481	0.166598173875937	1.33381633499615
ENSDARG00000086751	0.805602549505941	0.00024979390851169	1.75640825330312
shisa4	0.798162046990557	1.94504478887047	1.61169473828484
fam18b	0.797837307979279	1.27725266774021	3.670734802885
tet3	0.797643604601022	1.49938356692047	2.16745154486223
ank3	0.797603723498945	1.11065449386427	1.66727041874519
bbs1	0.797603723498945	2.55526058079796	1.72284609920553
BRD8 (2 of 2)	0.797603723498945	1.6104490165106	1.00036225124711
C11H9orf89	0.797603723498945	2.33237443731867	2.11187586440188
CABZ01090041.1	0.797603723498945	2.61003806078474	0.889210890326422
CCDC19	0.797603723498945	1.99917808956679	1.88957314157354
egln3	0.797603723498945	0.95078688639666	2.44532994815092
ehf	0.797603723498945	2.16577626344273	0.833635209866076
EYS	0.797603723498945	1.2217199434544	0.666908167498075
frem2b	0.797603723498945	1.77704719038653	1.33381633499615
gltpd2	0.797603723498945	1.27725266774021	1.16708929361511
irx2a	0.797603723498945	0.666392696522265	0.666908167498075
kcnt1	0.797603723498945	1.83257991467234	1.3893920154565
lppr5b	0.797603723498945	2.22130898772854	1.72284609920553
mpp2b	0.797603723498945	0.832990870398202	0.833635209866076
myo1hb	0.797603723498945	0.832990870398202	2.55648130907161
neurod2	0.797603723498945	1.38831811733034	1.3893920154565
nfic	0.797603723498945	2.77663623466067	2.44532994815092
npsn	0.797603723498945	1.44385084263466	0.778059528418767
pax5	0.797603723498945	0.333196347751875	1.44496769591684
pbx3b	0.797603723498945	1.16618721916859	1.1115136121678
pparaa	0.797603723498945	2.3882736783735	2.22313281864605
PTPRR	0.797603723498945	1.05512176957846	3.83472196360742
RALYL (1 of 2)	0.797603723498945	1.33278539304453	0.833635209866076
si:dkey-175g6.2	0.797603723498945	5.49773974503554	2.33417858624326
si:rp71-1k13.6	0.797603723498945	1.2217199434544	1.1115136121678
slc25a6	0.797603723498945	1.3893565791327	1.83399746111319
taz	0.797603723498945	1.38831811733034	1.05593793170746
wars2	0.797603723498945	0.999589044274139	1.88957314157354
WASF3 (2 of 2)	0.797603723498945	0.333196347751875	1.0004067120094
zgc:101549	0.797603723498945	1.39207213010154	1.05593793170746
zgc:194449	0.797603723498945	1.49244197638474	2.22218803238221
zgc:91909	0.797603723498945	1.50266555085894	2.00072450249423
dclk2	0.79759802634076	0.777458146112394	1.3893920154565
slc2a3	0.790100552243537	1.6659817407964	0.666908167498075
si:dkey-220o21.1	0.788847174458684	1.38515275236382	1.518244231498
si:ch73-381a20.2	0.776666626386301	0.838427524262226	1.14903275436991
hsd17b7	0.770131973016967	1.29677797385821	1.59317692159178
fam100aa	0.763768234393153	5.45666774169909	1.49559158365125
slc52a2	0.761757133575036	1.54346544360032	1.02799447979624
si:dkey-256i11.2	0.761580521671332	1.57314768477997	3.95891693749922
sc:d136	0.757757720571538	1.42641911997453	1.22589392114534
irx1a	0.740859916569681	0.888523594684009	1.1115136121678
arvcfa	0.740632029247531	0.444261797342005	1.22266497407546
CABZ01087853.1	0.740632029247531	1.6104490165106	1.27824065453581
cntfr	0.740632029247531	9.05399990264242	21.7320362736153
EPHB3 (1 of 2)	0.740632029247531	1.33278539304453	1.1115136121678
esrrgb	0.740632029247531	4.27601980158114	4.2237517278168
frem3	0.740632029247531	1.83257991467234	1.16708929361511
hao2	0.740632029247531	5.84076538576822	9.7257441101694
hoxd12a	0.740632029247531	1.72151446610073	1.16708929361511
inpp5jb	0.740632029247531	0.610859971217942	1.88957314157354
itpka	0.740632029247531	6.05306699196767	2.05630018295457
kcnh3	0.740632029247531	0.999589044274139	2.39056011407226
myo3a	0.740632029247531	1.6659817407964	0.833635209866076
nkx3.2	0.740632029247531	6.552861514614	0.61133248703773
nrxn1a	0.740632029247531	0.610859971217942	1.00036225124711
pth1ra	0.740632029247531	1.72151446610073	1.83399746111319
PVRL3 (2 of 2)	0.740632029247531	4.72028159892314	5.7798707856413
s100v1	0.740632029247531	1.72151446610073	2.11187586440188
si:ch211-208k15.1	0.740632029247531	1.44385084263466	1.33381633499615
si:ch211-264f5.6	0.740632029247531	0.22213089918026	2.11187586440188
si:dkey-249d8.1	0.740632029247531	0.721925420808072	1.33381633499615
srrm4	0.740632029247531	1.83334626689815	1.22266497407546
TENM3	0.740632029247531	0.999589044274139	1.00036225124711
zgc:158309	0.740632029247531	0.832990870398202	1.27824065453581
zgc:158846	0.740632029247531	1.05512176957846	1.05593793170746
CU929391.1	0.726730935424416	0.619834059762379	1.152517349836
mgrn1a	0.725739628905607	52.9458993180165	5.62448118238724
AL954306.1	0.708163861090273	1.78497171022034	3.55857752116535
CR847906.6	0.703452301324194	1.77193817962187	1.04222741124985
CR318603.2	0.701606419088203	1.83709472570596	1.16984028946431
BX294653.4	0.696439085672612	2.64460162874852	2.17749407019626
ZGPAT (2 of 2)	0.695328137837149	1.32807066479178	1.00529181457887
AL928852.1	0.685631555706947	1.72151446610073	1.00036225124711
aqp11	0.683660334996118	1.6104490165106	2.22302722532257
CABZ01075242.2	0.683660334996118	1.99917808956679	1.22266497407546
CABZ01079251.1	0.683660334996118	0.0555327242858074	1.05593793170746
CR339051.1	0.683660334996118	2.72110351037487	1.05593793170746
CR384085.1	0.683660334996118	2.49897261119461	2.61027301032775
crfb13	0.683660334996118	1.55491629120627	1.00036225124711
cxcl14	0.683660334996118	1.44385084263466	1.72284609920553
EMP3 (2 of 2)	0.683660334996118	0.279451777641106	1.17350828458787
ENSDARG00000060845	0.683660334996118	1.49938356692047	1.05593793170746
ENSDARG00000088789	0.683660334996118	0.444261797342005	1.66727041874519
erbb2	0.683660334996118	0.777458146112394	0.666908167498075
fam189a2	0.683660334996118	3.12647574106737	6.8818809572439
FAR2	0.683660334996118	0.610859971217942	1.27880752629411
fgf13a	0.683660334996118	1.88811263997666	3.11223811564899
FP102052.1	0.683660334996118	1.94364536426247	1.50054337736415
itgb3a	0.683660334996118	1.77704719038653	0.944786570786768
LCP2 (1 of 2)	0.683660334996118	1.44385084263466	2.50090562861126
map2k2b	0.683660334996118	0.999589044274139	10.5223659199914
MESDC1	0.683660334996118	1.6104490165106	1.72490795718709
NAV1 (3 of 3)	0.683660334996118	1.27725266774021	0.944803243572626
OSBPL8	0.683660334996118	1.16618721916859	1.44496769591684
plcxd3	0.683660334996118	1.49938356692047	0.722483847958421
pmp22a	0.683660334996118	1.27725266774021	1.1115136121678
si:ch211-152f6.6	0.683660334996118	3.33196348159281	20.4775820143907
si:ch211-274p24.4	0.683660334996118	1.2217199434544	1.05593793170746
si:dkey-115f9.3	0.683660334996118	1.38831811733034	1.88957314157354
si:dkey-125i10.3	0.683660334996118	1.44385084263466	4.89065989531487
syt9b	0.683660334996118	3.276430757307	5.16853829860357
tbx15	0.683660334996118	0.444261797342005	1.05593793170746
unc13c	0.683660334996118	1.05512176957846	1.33381633499615
zgc:101559	0.683660334996118	2.11024353813841	1.22266497407546
zgc:194336	0.683660334996118	0.721925420808072	1.27824065453581
si:dkey-93n13.1	0.672089383844215	3.71478387297077	1.07133795323637
ZC3H7B (3 of 3)	0.66683089589768	2.42179323057153	1.77144703212539
si:ch211-209p16.2	0.666397910880905	4.55794833828376	6.42021377795039
DIP2C (1 of 2)	0.661834478222399	1.10518452029397	1.72019514007149
si:dkey-233e3.4	0.659213780483803	1.57044879468279	2.38307407072632
nexn	0.640800529420628	1.75735528573716	0.683608659415218
oat	0.628705438721005	0.880165919687143	1.71880018957643
abca12	0.626688640744704	5.7198706442158	1.50054337736415
abca1a	0.626688640744704	1.33278539304453	1.50054337736415
CABZ01080274.1	0.626688640744704	1.38831811733034	1.00036225124711
CCDC13	0.626688640744704	1.6104490165106	1.5561190578245
cdh5	0.626688640744704	1.94364536426247	3.94587332452811
chrnb3b	0.626688640744704	1.16618721916859	0.833635209866076
eif2ak2	0.626688640744704	1.11065449386427	1.83399746111319
itga6b	0.626688640744704	1.11065449386427	1.1115136121678
ltbp3	0.626688640744704	7.16372148583194	6.33623892473928
notch1b	0.626688640744704	1.05512176957846	0.500181126117039
pax7b	0.626688640744704	1.6104490165106	1.44496769591684
rab4a	0.626688640744704	0.777458146112394	1.00036225124711
rag1	0.626688640744704	1.2217199434544	0.833635209866076
RFTN1 (1 of 2)	0.626688640744704	0.888523594684009	2.16804064700168
sfrp1a	0.626688640744704	12.564612158393	13.1345896314601
si:ch211-157d2.1	0.626688640744704	1.16618721916859	1.27824065453581
si:ch211-59h6.1	0.626688640744704	40.4140514695595	30.0281515797965
si:dkey-19a16.2	0.626688640744704	0.999589044274139	4.06361596187543
STAG3L3	0.626688640744704	2.94323440853661	1.61169473828484
svopa	0.626688640744704	0.555327246932135	1.22266497407546
tfpia	0.626688640744704	0.999589044274139	1.00036225124711
TRPM2	0.626688640744704	3.45311922785056	2.04524618021326
si:ch73-94f11.5	0.626403781840714	2.73623617737608	1.76288282022874
mpdu1a	0.603244788062356	1.6659817407964	2.22302722532257
loxl2a	0.596129023563462	0.918239156588452	1.82032584382259
ptgdsb	0.594260351699945	0.555399439289558	0.915848314254127
zgc:63614	0.569802402871262	1.6104490165106	1.88957314157354
ADARB2	0.569716945498502	1.2217199434544	3.614275468722
anpepb	0.569716945498502	2.49897261119461	1.27824065453581
BX927282.2	0.569716945498502	0.888523594684009	1.5561190578245
C8H9orf172 (2 of 2)	0.569716945498502	2.832168959965	6.55826376879027
dhtkd1	0.569716945498502	1.49938356692047	1.61169473828484
dusp5	0.569716945498502	2.0547108138526	2.11187586440188
efnb2a	0.569716945498502	0.388729073056197	2.38975426670361
ENSDARG00000086662	0.569716945498502	0.388729073056197	1.3893920154565
FBXL16	0.569716945498502	4.16495435199101	0.555756806577384
gata6	0.569716945498502	1.27725266774021	2.6676326699923
HECTD2	0.569716945498502	1.83257991467234	1.83399746111319
katnal2	0.569716945498502	1.88811263997666	2.6676326699923
KLHDC8B	0.569716945498502	1.55491629120627	3.33478537069601
lck	0.569716945498502	1.12978551747036	1.1115136121678
ncf1	0.569716945498502	1.45293599618767	2.33417858624326
OAF (2 of 2)	0.569716945498502	1.2217199434544	1.44496769591684
osbp2	0.569716945498502	1.44385084263466	1.22266497407546
plod1a	0.569716945498502	1.33278539304453	2.94551107328099
rhof	0.569716945498502	0.888523594684009	1.05593793170746
rps8b	0.569716945498502	2.8877016842508	1.72284609920553
SH2D2A	0.569716945498502	4.77581432422747	2.44532994815092
si:ch211-274k16.6	0.569716945498502	0.721925420808072	0.944786570786768
SLC25A48	0.569716945498502	2.16577626344273	6.66908167596772
SORCS1	0.569716945498502	0.777458146112394	1.1115136121678
C19H5orf49	0.541456136121064	0.627264338983966	1.73928538611815
SPP2	0.538441194439259	0.812382675863296	3.14640604368492
acta1b	0.512745251247088	0.429404017408298	1.00036225124711
ampd3b	0.512745251247088	1.44385084263466	0.61133248703773
atp2b2	0.512745251247088	1.49938356692047	2.38975426670361
ATP6AP1L (1 of 2)	0.512745251247088	4.9424124981034	2.8343597123603
CABZ01077217.2	0.512745251247088	1.33278539304453	2.33417858624326
CR759879.1	0.512745251247088	1.2217199434544	1.72284609920553
dnmt3ab	0.512745251247088	3.16536530771687	0.389029764209383
dpysl4	0.512745251247088	1.44385084263466	2.55648130907161
ENSDARG00000062397	0.512745251247088	3.33196348159281	4.66835717248653
ENSDARG00000074582	0.512745251247088	1.27725266774021	1.1115136121678
fabp7a	0.512745251247088	1.05512176957846	1.05593793170746
fut8	0.512745251247088	1.55491629120627	1.94514882203388
gna15.1	0.512745251247088	0.166598173875937	0.833635209866076
GPR35 (3 of 3)	0.512745251247088	1.33278539304453	1.5561190578245
hsd17b14	0.512745251247088	1.2217199434544	1.27824065453581
itga3b	0.512745251247088	2.27684171303286	1.00036225124711
KIF26B (2 of 2)	0.512745251247088	0.499794522646327	1.00036225124711
mcf2a	0.512745251247088	1.6659817407964	1.16708929361511
mmp11b	0.512745251247088	1.27725266774021	0.778059528418767
mylk2	0.512745251247088	0.666392696522265	1.50054337736415
opn4.1	0.512745251247088	0.704910194476381	1.08399253552441
ppm1lb	0.512745251247088	1.16618721916859	1.33381633499615
robo4	0.512745251247088	1.5993757905449	4.33490308873749
satb2	0.512745251247088	1.88811263997666	1.83399746111319
SETBP1	0.512745251247088	0.999788962511789	2.00072450249423
si:ch211-197l9.2	0.512745251247088	1.83257991467234	0.944786570786768
si:dkey-34e4.1	0.512745251247088	0.777458146112394	1.83514231982037
si:rp71-68n21.9	0.512745251247088	0.832990870398202	1.66727041874519
zgc:153018	0.512745251247088	0.944056319988332	2.11187586440188
si:dkey-152b24.6	0.508774894048766	1.32083475086296	2.06500889232866
TMEM26 (1 of 2)	0.456043602492555	1.83257991467234	1.3893920154565
abca1b	0.455773556995675	1.44385084263466	1.50054337736415
BX957311.1	0.455773556995675	1.2217199434544	1.05593793170746
cntn2	0.455773556995675	2.55450533649893	4.94623557577522
COL23A1 (2 of 2)	0.455773556995675	0.999589044274139	2.05630018295457
crhr1	0.455773556995675	0.555327246932135	1.61169473828484
HYAL4	0.455773556995675	0.777458146112394	2.50090562861126
meis1	0.455773556995675	1.6659817407964	1.16708929361511
mfsd7	0.455773556995675	1.08979084960594	1.53012075439382
naprt1	0.455773556995675	2.8877016842508	3.94587332452811
nfatc3b	0.455773556995675	0.499794522646327	1.66727041874519
PRRG1	0.455773556995675	3.44356204546482	1.50054337736415
ptchd4	0.455773556995675	1.2217199434544	0.833968663609323
rgs7bpa	0.455773556995675	0.832990870398202	1.66727041874519
RXRG (2 of 2)	0.455773556995675	0.888523594684009	15.2345167262014
SLC22A16	0.455773556995675	1.6104490165106	6.83580871734875
sowahcb	0.455773556995675	1.44453944752114	0.889210890326422
sp8a	0.455773556995675	0.555327246932135	1.1115136121678
tacc1	0.455773556995675	0.555327246932135	1.94514882203388
TMEM216	0.455773556995675	1.38831811733034	2.11187586440188
xkr7	0.455773556995675	0.832990870398202	1.22266497407546
zgc:110699	0.455773556995675	1.27725266774021	1.3893920154565
zmat4a	0.455773556995675	4.1094216277052	6.67286082201005
CR388013.1	0.449992068535142	1.67734929015519	1.46920980811974
BX897682.1	0.446005759890777	3.26289743213292	2.75338038820401
BX465205.1	0.427016523847183	3.07902302721997	3.31752912221113
si:dkey-108p14.3	0.409506273848359	0.714067540386815	1.18954742562685
pcdh2ac	0.40463861174908	1.26696245385345	1.03943195463837
sgk2a	0.398949988857046	1.38831811733034	1.77842178065284
CABZ01058041.1	0.398801861749472	3.11687968603049	2.44532994815092
dspa	0.398801861749472	1.33278539304453	0.555756806577384
GMIP	0.398801861749472	31.9912920476708	12.0599227013475
mavs	0.398801861749472	1.11065449386427	1.27824065453581
mep1a.2	0.398801861749472	2.0547108138526	0.944786570786768
NIPAL4	0.398801861749472	0.499794522646327	2.05630018295457
slc16a6b	0.398801861749472	0.499794522646327	1.05593793170746
CR450840.3	0.394380858045567	3.47739258090907	5.25380806559459
BX005429.1	0.391133471911939	3.69960677935502	2.40211429841541
si:ch211-241n15.3	0.384970273853076	1.29231869634739	1.32454631145904
CR356223.5	0.37349389532807	8.01787032490007	11.3372721196087
CABZ01057488.1	0.341830167498059	1.10534001191708	1.12776394182765
CR853282.4	0.341830167498059	4.0539888615197	7.50271688484683
edaradd	0.341830167498059	1.6104490165106	1.22266497407546
htra1a	0.341830167498059	1.16618721916859	1.72416880096188
