X3.3_bap_rep1	X3.3_bap_rep2	X3.3_bap_rep3
LRBA	196.276774300522	183.121425865068	186.559393327771
C16H1orf172 (1 of 2)	189.229093400257	169.449245110342	163.582258120222
gpr137c	206.797239906303	138.238443670948	202.841257162352
kif3b	191.047274147609	192.371409720361	176.513833114045
cenpf	199.819450867936	221.051365408934	172.737738989089
mphosph10	158.765147976441	152.134236994175	161.156979763726
emc6	189.686612720269	167.667829109251	142.61167027883
ENSDARG00000060360	187.5120328239	207.306206470338	195.557905410575
ist1	212.515983398432	199.043299184014	182.5370129476
cebpg	203.116762353547	149.253938089846	172.58872917572
fam193b	175.526811461116	178.420414937534	203.007511498247
sf3a3	195.022189941298	208.813954331931	191.647392938525
ppp2r1a	194.881910507395	203.799511571147	184.877395464658
nt5dc2	199.72973151953	197.885472347644	148.641040413588
pabpn1	154.706460947728	153.590993741417	166.170253371606
st13	204.51559162358	197.823253812693	156.218874351099
vps13a	172.977492059544	187.009852764493	142.071786124615
adnp2a	221.96873878946	185.150780562642	109.157421170456
fam116b	219.457587332558	197.801734614889	172.73154858986
LRP10	195.982831769697	205.343280652961	184.972018850255
C19H1orf51 (1 of 2)	212.560099660439	170.766126921801	192.445059663631
psmd11a	150.719152911236	154.758644583315	152.786785017556
ccnl1b	164.537921422843	169.50631775669	202.217361553457
trim37	184.792196997566	176.330712891758	190.771905059944
pip5k2	209.83084574997	201.039907263185	187.766063301005
zc3h14	167.747496196523	190.286385791509	189.872098070902
usf2	186.063634786607	208.120661685194	173.624280990966
PPP1R2	165.473778867613	168.335392312973	165.335444643228
esco2	205.625931071995	184.163703893636	202.8439102186
lima1	269.398570778394	182.183469123666	241.5727527507
pdia3	245.760238528322	158.335510836237	113.311566939497
zgc:86764	222.238392646763	175.68466888584	217.309799839304
ENSDARG00000058993	212.353893739568	232.956164413307	205.408470646256
oclnb	205.849485928837	207.499411578936	193.909512109729
lman1	170.072269219061	142.251307740311	145.613090310031
FAM208A (2 of 2)	153.719051997246	158.473046613521	176.008880001208
gpr107	223.471662491133	232.096331844416	210.659629246253
ube2l3b	181.82650037932	173.1065744942	174.67619294398
phf16	156.991579099227	160.909862754344	164.677060087308
ZNF672	159.140878901859	182.28779051087	156.360367384153
acsf2	206.43935372894	220.007216093581	170.025937321529
ncoa3	216.363507711129	201.101658026458	260.428462464743
DEK	209.167616219194	235.893068292343	207.009552303316
mob3a	172.80994979345	164.044181887151	163.349236852172
csnk1g2b	161.724400669219	153.510062738766	165.046268373941
zfand6	188.198559607983	137.350542500543	162.475075452702
arhgap11a	183.970347574724	204.214925833176	177.643566220535
PHF3	241.877024821493	244.517591796166	215.59596598739
rnf17	132.752473834595	152.463106593272	145.327893576103
acbd3	200.918389493763	180.638764398459	221.047425677927
l3mbtl2	147.992377551305	177.797293544491	134.621737942589
dirc2	171.65648560522	183.035348973814	167.633821432946
ATP5G2	105.560559802652	111.910630747051	143.466376389931
zgc:110655	159.788742031164	135.630409491046	146.241407646665
zdhhc13	190.698805952404	172.385681117663	169.525848030784
eif1axa	148.361168841148	141.345629845634	90.9083625819934
IRS4 (1 of 2)	180.672540480983	207.727702264362	179.498450913126
hnrpl	169.265786095714	194.778286172958	214.456063142361
appbp2	182.89222785562	168.336795728043	164.217650044792
slc25a33	183.425091644759	169.194757110186	175.6741606616
nol8	193.191121343012	174.576897620466	202.663506608808
senp3b	205.048455412719	204.687412741552	179.487838982209
zgc:66448	189.519070352199	191.852141942843	153.383708557767
rb1	187.271128827133	169.932023795925	184.114217588552
adar	198.604521481728	198.716300871702	210.949689900298
tp53bp2	176.000688398861	201.063297747774	168.32536845678
CABZ01066436.1	186.100315600955	169.744900319359	173.420884847849
itpr3	199.727253070969	176.453746646625	172.381353497243
gsk3ab	171.10181159112	223.236968251456	156.109217306846
kifc3	259.260775733605	195.363047187281	248.754848525273
mob1bb	214.445693821128	168.93746227989	166.218891494503
xbp1	96.2019850184281	134.575032755095	163.852421293519
pdpk1b	199.356479042672	200.009792298608	169.804854561533
ddx21	61.1717689112885	132.41188475377	108.938549176304
yipf4	165.707247518698	153.882906376864	149.400238656309
arcn1b	194.546330163123	156.290250601139	165.717033630294
RNPEPL1	204.062533490582	173.91822277888	198.360793218776
pan3	232.000952578217	210.099960811772	157.859750871629
MYO9B (2 of 3)	188.235240524308	192.506138667504	211.560320620053
morf4l1	178.901945762437	172.966231886776	166.356405090223
ptpra	185.669067692918	221.035927743125	217.663090180549
snai1a	176.42301393287	216.434092314192	178.457593083408
ipo9	186.258439782914	179.858459317112	158.685274050177
tyms	198.768593981023	148.556435097861	175.713955623096
rab5aa	158.007242200137	134.361244092085	149.651388733616
aldh9a1a	247.90259869538	143.731922743819	99.6627992342416
eftud2	177.008916256066	187.524442525122	172.936271310114
sec23b	224.522023667939	153.477316120363	150.846562391174
aldoaa	157.668192089067	156.406267180619	164.840219174576
gle1	203.880616345209	207.396961478517	177.842098639586
usp42	190.712685223553	138.239379314341	222.254095553135
waslb	181.185081073506	155.365392567121	142.383070640494
lsm12	154.584521870011	152.130026748965	166.615071947846
uggt2	222.078781334482	171.380359952708	170.738708305222
nrf1	183.148002543751	161.693442537546	143.705145766805
ppp2cb	155.857942397505	146.131782021029	127.03550274198
znf131	181.07900400539	163.466905819894	167.427330139227
eif4bb	113.143087230509	138.28803137023	124.992697659282
tab3	130.384575970265	151.629003467396	184.276050196708
slc43a1a	211.982624001163	160.763438614924	132.576279901668
srpk1a	181.274800523889	173.823257625527	151.155193948831
ythdf3	158.998616627526	144.955710588673	158.587555513978
PATL2	140.932304408236	133.939748398098	146.465143462909
SPHK2	182.297403260373	120.503343275864	130.431776747412
eif2s3	120.904557849024	140.083013850383	147.950377676487
rnf103	223.117741790676	158.626955700006	170.013114526742
tnfaip1	210.857413963361	206.059963784288	197.973898315265
ctdp1	199.63555098411	211.162354623074	192.759881522491
uqcrfs1	140.367716701871	136.508486655924	143.988573927267
nup214	183.970347574724	179.901965484399	174.692995274126
edem1	220.510922668032	192.094934750723	190.467252939622
api5	209.599855547446	215.706649633982	206.706668854485
gtpbp1l	162.458513482108	153.545616287346	117.264085236911
gna11b	162.86150713774	173.940677620076	167.616577008447
faf2	191.140958972921	180.180779512499	180.426556547989
zgc:112083	210.884181085444	171.228789824649	201.408640607031
akirin2	192.295414479389	186.491988402045	189.808868383702
TMEM30B	171.100820170905	143.086814381294	168.732602935392
pold1	151.262921812855	125.022376515398	142.402525928863
RAPH1 (2 of 2)	174.198865371218	182.131542365922	193.225924058589
zfr2	203.580229888918	166.232591559814	187.524640867882
rev3l	181.85128476295	138.623450373037	119.653105974892
ywhah	126.770024700523	124.272011122277	120.032041807684
prpf3	182.973024931976	159.765134625357	171.141078961742
rbm38	193.697218010068	182.674668399706	169.119497838904
usp5	123.124245223662	124.459134698879	108.283701963365
rfng	224.273188717359	172.484388744549	167.360120916668
cat	125.800460498096	150.513747254957	119.061930543506
brd2b	151.751173731856	155.005179764691	164.969773699576
TNPO2 (1 of 2)	178.529684603817	198.543679417552	189.027119603986
C8H1orf174	214.856122822442	191.932137302102	169.399388656385
ca15b	123.797884156811	119.982204211561	158.920506182095
dcbld1	195.389989912904	189.732967980519	178.683539763521
STARD7	206.238104807166	114.121963032588	168.45492298178
ZCCHC2	185.27648343966	166.408955487496	165.705537314619
lrrc8a	207.187841523085	235.523499256063	222.604290743778
magoh	195.056392409062	185.369715014218	176.491724867453
akt1s1	195.604622395718	203.432749465044	140.316830832092
CABZ01114188.1	183.878149777757	181.257675446255	175.246586509861
tbc1d9	187.200741255127	223.343160925444	211.129209125333
traf7	162.198277708941	157.601986624031	171.016830451213
rbm27	159.679195196249	187.32047786764	157.718700128979
supv3l1	212.16057566963	160.738176943587	188.616789876745
dnajc7	123.71560005211	121.491355488225	198.507592168277
gkap1	199.295509452825	324.322970629745	264.205440974457
srsf3b	119.772903885755	175.809106055778	106.610989454032
cnn3b	220.48663399451	198.371525735081	180.355810080475
tmpoa	215.264569085302	163.951087920546	200.673319282392
ticrr	255.673983006161	178.571517193879	246.174812246582
ap2b1	198.723486400778	154.759112354993	126.771087775533
ddost	213.726451699603	136.997346873501	138.217870748157
lpgat1	187.051043737089	193.999384506681	194.311440671896
usp33	200.308694207152	134.979219596526	172.410536429796
ppp1r10	161.184101636376	248.929028946642	167.139038156673
rad54l2	159.408550020709	163.483279129095	164.19156226284
rpl3	122.258279640789	102.738770864195	154.92244481436
ZNF318	177.123419988102	175.187388177841	141.806928867763
whsc2	138.64867338706	180.780978292668	173.124191700222
rp2	180.125301812565	180.044179378608	186.524462286392
erh	183.701685137636	191.947574967911	180.36509553228
NRD1 (1 of 2)	139.995951253359	128.614680534165	126.453612860424
ppp2r1b	189.065020900962	181.501871669205	165.472958140923
tmprss4a	210.207568095604	205.402692357771	143.725927534285
ccdc6b	191.443823877773	184.96786723125	198.1074322776
stx4	211.765512967811	204.222878551919	200.047212809628
tmem39a	184.648943404994	152.31293998032	158.686158434934
tsc1b	168.33389412785	193.873543921674	174.034168525827
plekhm2	199.737662473343	192.462632500218	164.013811709296
nhp2	142.517016504503	150.571755544697	137.044805435215
irf2bp1	191.522638113699	152.448136699141	156.859130195786
C19H6orf136	156.313478979064	163.49076407616	148.368224184043
znf609	181.616328981542	182.157739680651	201.573126271435
tmem198b	156.529102882094	99.914141221154	154.405553291495
pfn1	164.202341078571	132.494686943169	145.807643193721
magi1b	167.554178126585	193.169023754301	170.689185699541
urb2	192.591339850644	172.945648232327	156.378496193411
uso1	146.827016830379	151.065761650877	148.42437918528
rps14	177.807468323624	165.405973381003	149.065077222347
ndufv1	176.288187004218	155.720459480947	141.589383450748
ube2i	217.836194421943	164.630814188259	190.412424417496
sf3a2	170.760283133467	187.1908948091	160.594102978161
dhx38	175.643297931605	228.82541247768	153.114871863581
eya3	205.711189233387	202.5032133141	194.803570989946
rrp12	180.475257036116	159.283759354844	160.202786444936
glud1b	185.298293664621	198.888454554173	172.037790800183
rprd2a	171.154354415071	185.416495983396	164.294144719156
cmpk	128.916846054595	140.877821054183	151.870617890746
atrx	217.228977583893	208.860267429395	176.358190905118
ube3c	160.897098741125	159.934949149329	153.667136718229
RPS6KA6	182.989878259816	124.275753595809	146.753435445463
fdps	200.574878195679	190.823898165013	166.356405090223
ints2	184.126489120206	124.793150186579	143.130772665565
frs2b	189.17853331476	148.823086162008	177.187693521
ctnnbip1	188.88954757908	172.140081479643	171.936534921003
pkn3	168.112321907484	131.637661104381	127.824768302012
dhx15	171.520171648223	187.150663243632	148.897496407341
NUP62CL	134.166669506101	111.992497293057	142.994143552628
atf7b	216.263378858372	184.058446963077	193.453197217814
CCDC71	202.34051611908	173.622099798185	177.295139799409
nkrf	168.208980993441	172.810919285184	161.203849313158
abl2	187.145224272509	204.154578484973	200.755119873203
spsb4b	193.967367577478	180.228963896748	203.868850004905
ruvbl1	231.182077212067	172.386148889341	188.373156677779
ENSDARG00000035423	104.467073784055	165.242708160704	132.159317680845
slc29a1	207.088208380437	210.956518778845	161.644246259684
zfp106	150.210082187489	178.351179227196	150.502999694114
pomgnt1	201.592028426912	211.706416300252	194.894657032562
ssh2a	347.354309099229	221.211823899129	274.094474594497
bx248082.1	175.46832031983	171.913194209287	157.518841230818
cmtm6	188.692264134212	151.722097434001	157.880532737135
pwp2h	182.771775908225	158.965649304631	155.135568699687
TTL	181.920185204633	167.169612657823	195.121930191787
dusp1	175.173882180874	186.354920396439	148.964263437521
adcy5	150.086160371318	163.532866828377	167.015231740497
mtdha	188.665001302022	171.726538504399	158.95101559376
adipor2	153.688319398257	151.307151043687	151.129548359258
zgc:92313	216.666372615981	159.867584725775	184.56168922104
ZZZ3	125.551625547517	146.749757425433	134.023045730887
plcb3	192.058971771613	165.388196656731	169.328642188871
WAPAL (2 of 2)	159.373356234706	191.060141569183	217.920872751438
rnf168	147.063459640132	134.14792330079	165.423435633268
RALGAPA2	157.846639569618	172.670108906082	140.208500266951
tgfbrap1	142.784191913245	154.640288945373	181.36704278526
ppp1r12a	206.542952450472	180.035291016472	232.136496679593
pak2b	176.708529799775	172.285569975671	181.646491410363
pkn2	217.17494762962	206.558180235716	206.986117479588
fam60al	129.055638562129	137.9554192976	137.570982409886
pabpc1l	120.504042539976	135.87460561396	102.436946204243
ddx23	185.504499585493	192.227324639404	151.651303802241
ehd1b	174.606320213864	156.196688862856	139.631032015109
herc2	175.599677481682	163.326095340755	127.520116279715
nupl1	180.751850427016	166.366384963601	210.540244557816
dnajb12a	194.459584973385	166.943193259181	164.760629447634
il17rd	186.200940061842	178.692211890284	181.492175582522
calrl	157.094682008674	181.165517123043	145.213814804112
ryk	164.404581522537	176.549179671693	174.597487503772
pik3r1	207.96507907579	155.875771982503	187.800552248029
RELL1	135.785583968155	126.729878689226	107.910514141372
mctp2b	178.015161272842	155.119325157423	121.859070144857
ipmkb	158.724501583209	158.21388049644	167.080672291566
capn5a	179.359960690579	187.423863611452	167.492328497917
cgnb	173.796863033825	188.98494164586	181.692476673063
ppig	159.21275350221	161.236861166693	146.198517632592
whsc1l1	156.929618191142	173.5949669401	182.148791564977
n4bp1	153.575302694567	154.04897852734	154.673947793301
parpbp	197.989869399973	177.420707532897	149.317995873119
stmn1a	130.403907746666	132.562987010115	109.435543316447
MAN1A2	162.605236841478	138.554682434377	148.260777905634
rangap1	135.714700686042	172.484856616264	144.201255620215
hn1b	170.453452649731	135.619649842126	133.357586489006
ube2v2	174.253390933622	135.869459725357	166.107023684407
cast	138.51632490697	176.073885833139	144.67437274425
slc17a9b	131.693685891893	131.118393326864	133.985461633261
PARG	174.269252943224	144.714789067578	139.221586672627
skp2	202.202715031761	227.740096053503	224.529921903882
gab1	153.322502267081	143.555090944423	88.2142475999296
rpl4	111.149433263251	127.51299070075	138.920471895286
spag7	139.688625161493	184.074820272279	185.536222212957
zgc:86598	194.364908727858	156.9994487854	159.809701240221
foxn2b	175.947649864803	150.0885089874	164.349857528015
