X96_bap_rep1	X96_bap_rep2
C25H1orf51 (2 of 2)	55.7231979095096	49.537432142318
CR790377.1	44.8705250354346	38.799526657147
mfsd2ab	47.6630008885075	43.098726090036
irf2bp1	53.0988361789463	51.8931284583104
ENSDARG00000069385	56.269335228105	43.0945496385601
idh3g	68.1581616532222	72.111767588381
vars	69.1398135796772	57.2592969067516
atp2b1b	43.1654653861326	36.8923935184483
ccdc6a	55.372082934564	58.2691296391356
rtn4b	71.4257670088154	39.9698629877957
eef1a1a	64.9453693518833	69.9806138924587
MRPS36	63.2542621142649	72.738236284417
dmd	45.9682809751266	37.3706559632344
ylpm1	40.8050783268561	46.6369400799855
rgs5a	53.8809810614773	66.1846776370068
aimp1	60.3643685153432	60.2106025321474
atg13	55.2559789310741	64.129512268007
RNF5	53.9551655361854	57.9409296485352
daam1a	49.2075454902232	56.092150919128
gnb5b	51.8503443424916	49.3760004425854
DSCAML1	48.0769640000132	46.5221454918402
etv5a	57.5133423545383	55.8727708589846
sdr16c5b	54.1039705222252	83.6590938342912
nfil3-5	32.5141058987364	32.8771352200954
ces3	67.0793411266015	127.845439200105
wu:fc51f04	51.5127457718471	48.5081672758312
bckdk	57.2737221148401	58.4124053481311
padi2	64.2284395435118	73.5735278825515
sox2	55.6850779181895	52.8508714842655
coq10b	86.4352001462407	90.3066227886717
copz1	61.9421123909752	75.1083761852749
vapal	63.0113406382186	69.3889490065994
vamp3	53.0691250128244	70.6395661501314
TFRC (2 of 3)	30.6664077482028	34.5514888292191
zgc:112335	66.8538601602861	50.6293438835381
st14a	66.3742459574915	71.9278874222099
mybpc1	43.5672201447255	45.5528592096489
si:ch211-214j24.10	65.4648475950217	82.2303971715869
plod1a	41.2344887631329	53.9459155615277
si:rp71-45k5.4	62.2263305267218	69.3413837935442
fgfrl1a	48.5908363629352	52.5621158214409
mtss1l	53.4430372320342	56.6511002051592
ddi2	50.5335853412124	60.3782409175002
ube3a	64.9136026875763	60.0389037092847
gpib	55.6850779181895	47.4085406982123
lsm4	50.3743160512835	65.1852280417188
NCKIPSD	52.5500827770683	34.3977719658851
BPTF	49.0837801083318	34.4117515051464
leo1	59.4151684062607	47.3401511937226
ncaldb	43.7880918233044	53.4818646839346
zfp36l1a	62.3679101514896	50.0594893873048
plekha5	60.8664685327347	50.5237142961062
ptenb	54.314502464883	44.8970392880182
si:ch73-389b16.2	49.9868874277725	38.5190659005508
ctrl	106.776448394548	141.014043199222
gtf2a1	53.7623855426728	51.288876200781
ZNF385C	50.2688632133819	48.2612922032884
schip1	49.7194246486912	66.2247020243528
coro1b	48.5144718220739	48.8488386343953
yy1a	64.4215309764386	60.3277753860752
add2	53.5529747702101	48.5549204013845
mycb	51.609229199453	45.4217068267194
BAI1 (3 of 3)	52.3837127133295	31.5555182988782
AP3B2	53.1055632293578	43.6980478155705
eif3ja	52.797488963136	63.2849396551933
tcn2l	75.4931446183696	124.715415947946
necap1	55.0469418820097	54.7157759907846
tbca	59.7984237591646	70.7996636995154
zgc:112175	64.5847243815444	75.3879668473862
TAOK2 (1 of 2)	52.1348116239213	54.1779410105837
lmo7a	59.8672515090866	61.7593723671491
mycn	56.3440802976577	49.4215354317559
taf1	60.0509998083193	46.4711579078281
zgc:162944	63.7027325413283	67.0141685984019
calua	48.2106331104433	52.1480084124262
cplx4a	45.3113963778275	46.8742441029342
RPS27L	60.6728787986944	65.6179554870749
lrp5	51.1441279934394	54.8556873255467
lta4h	57.9945760383885	81.2135456660808
olfm2a	52.3664590555507	45.859248800364
stat1a	54.4393890267165	74.8502478811512
pde6g	44.3538497275309	47.071407724571
aldh1a2	57.883019019157	64.8244284755158
rgmd	60.7445094935981	60.1775389109406
cldn15la	66.0578251500556	116.637450193189
syngr3	65.5153005169698	38.1488112987196
tbcb	59.3042965498418	73.6744589454015
srsf3a	60.6032413082446	60.57778279466
sumo1	52.2466800825672	59.0980405307012
si:ch211-114n24.6	38.7427372470416	35.4113171144003
paqr6	59.6481861635154	63.4299555634182
casc3	51.1479898246322	47.7972413154359
chchd3	53.5699169885746	67.4689384613158
itgb1a	45.8902346594786	31.0914094040427
kat6b	52.3838372812976	40.8945423822844
eftud2	55.9341035853128	58.1879207350439
tmem59	61.5846440890165	78.2917652667097
kcnma1a	50.9585110674678	53.1127702012438
zgc:86607	48.1403104474338	57.7725371826634
ppifb	52.9370130994658	62.2947710745846
taf3	59.8021610126422	50.8883422821468
rab6a	56.1930952552118	58.6136874245203
atp5ia	52.2720311163828	69.079195041651
eif6	58.0902497352136	61.602755195705
nktr	52.6263850436926	57.2230429322603
ATF6B	65.8155265528379	52.7265638535091
si:dkey-199f5.8	53.2052233253437	56.7299888607109
ube2e1	53.1987454206154	51.5607520162341
suv420h1	56.8890964363109	52.3794537916525
CAMTA1 (1 of 2)	53.3917745695583	44.2126222418309
SNAP23 (1 of 2)	71.7932636072809	77.268533064894
serpinb1l4	51.4922531617041	80.2808033830362
plxnb2a	56.2121552459983	62.7976862306428
sgce	56.4141538052369	54.7645013332396
ryr1a	46.8475944480761	52.6551000199603
sptb	50.4555390255645	37.7746702700679
ap1s2	54.6486129374801	58.1235336713406
amfr	56.9778562112783	64.8998367428682
SHC1	46.4705055604862	52.7858463540091
parp1	51.533238372243	57.3113866131806
CR407583.2	51.3203395017329	70.0258588467145
txndc9	47.5411664173389	59.7587329876033
snrpa	55.4361145447973	67.2258918086106
hgs	52.1445284810138	56.9501230013734
pafah1b3	59.7348904500448	60.0951698774491
zfr2	48.0237081428305	48.1498039823936
BX004812.1	42.4962478484585	55.5120873067475
rap2c	63.5613397782596	62.63004784529
vapb	49.2901387901296	45.0015087460504
samm50	56.5445216598247	62.3945420182942
LONRF2	53.8638519814136	56.4947150616469
ENSDARG00000036402	31.4645605308553	14.3365621050202
prelid1a	59.1216694208041	75.9349668283004
ssu72	50.7327809554692	43.0421698869568
morc2	48.4688150398145	45.3666587846783
mmd	59.2977563513824	65.3963711923574
astn1	51.5117491696201	36.1380207997502
gyg1a	53.2368654119356	68.0049172385808
atf6	57.6192934935534	57.2120797253347
12-Sep	45.3247882044136	52.5016151845582
arpc5a	61.7820333702656	84.0819602053979
SERP1 (1 of 2)	52.4919684864658	67.1707857698461
yth2	51.1418856433023	52.0899440483089
zgc:162740	39.6151367981333	37.8981078063393
cdk16	45.870987806993	48.7078251669569
3-Sep	49.7589772496207	49.3072629064573
rbm4.1	50.7274865146671	44.3239944487598
bc2	61.0124705737928	74.9471185064912
cul1a	46.4305169521744	54.0626243595918
dmgdh	57.5137160876837	60.9652652857603
gadd45ba	54.3296383502398	43.5047706207542
ptges3b	61.2314736256328	85.6382708661089
HSD17B4	58.2391169954904	53.1371328776011
rhoae	59.245933103809	75.2487515759007
btbd10a	59.2142287429802	54.1993453615883
psme4b	56.6200764699052	51.2196166120658
lima1	55.6452138875928	62.5424582448887
prkci	51.4814151246696	58.6049864694112
tmbim4	61.5098990194637	64.4618887203428
slc7a6os	54.8352264656787	50.6846819502346
zdhhc5a	43.9814324116615	38.9222101026399
acvr1l	57.9897176147158	54.6589877597736
sap18	52.6131800788057	61.7564720487794
prkcea	49.2399973075958	45.7670186926231
pcdh1a3	43.6113820236445	49.2122484840532
plagx	47.3020444787543	50.9295848058755
xrn2	55.1375079899848	52.0316476562599
mbtps1	55.6503837506798	52.8349777453449
NRD1 (1 of 2)	51.5352315766969	56.2361227016595
si:ch211-160e1.5	52.7896407327824	65.8575217618402
cahz	41.5396355164048	53.2493751892744
cx43.4	51.9287020878068	54.7580046127047
tm9sf4	57.0270633853162	61.6961454328456
cul4b	48.4465783806479	50.1577521699763
ENSDARG00000019765	46.3281784889217	41.1845741884746
rarga	48.4027902251272	42.6494668289467
sepp1b	70.5051568859127	79.5719656535087
ppp2r2c	50.1954884694545	44.9023178721704
ssrp1a	52.0725240627117	60.4055039122271
nrsn1	62.0393432751249	54.0056041109084
smyd2b	52.6961471021104	48.6675687516791
gramd1a	49.5182358397276	48.5040488210788
dbt	58.3010931172857	73.7939520478693
gng2	53.0706199161648	53.2498972418616
pcm1	48.4595341901044	47.1380570298314
lhfpl3	47.2052496117341	47.6021659246668
zgc:109889	47.4012062736268	42.5319459433806
si:ch211-132b12.7	49.8922726269054	50.5532975393732
usp19	57.6855051699398	53.2498392348786
abcd3a	56.6225056914886	60.7175781257156
ppp4cb	56.2376931512602	59.2163735140287
slc25a43	43.3497119864789	45.1139830753962
ENSDARG00000086463	50.2694237984794	47.5664340130221
ATP6V0E2	44.7779657230055	52.2342638727383
chmp2bb	64.0540343779731	78.9698596235704
sall1a	49.2694593280345	41.6840669633165
gria2b	54.2566996136948	48.0296147961302
naa10	59.8785255535035	62.6225070195807
zgc:193505	53.5702284279889	53.0740799642465
C25H11orf10	49.8300473594269	68.7067942019692
llgl2	51.5459450360163	53.9567627544874
STARD7	55.0943427132928	55.919407970572
lbr	46.1552059427395	54.8159529731155
cops2	45.844328731536	63.5274062483283
cap1	50.6456406615575	48.6674527479726
ptpn13	55.000039342093	49.2474583431107
srgap2a	44.6601799447289	42.6938996957005
chaf1a	50.5257371011117	61.6909248659359
lamc3	42.5053418364694	41.1324264750627
akirin1	58.77211164293	59.1090617446097
snrpd2	43.3695817177932	56.8041209846976
ptbp1a	54.0898312390954	71.7840316433848
tspan18b	43.0406411180302	47.395431253436
lmo4b	54.6261894166143	57.6597728184029
rhcga	60.1497878797935	16.7058319216527
stam	51.9513747641029	52.2801469038066
znf598	50.5595592538567	51.8576865713211
bsdc1	61.7842757204027	64.8389300673642
mthfd1b	60.5111802969291	79.8010907739355
sf3a2	60.028015702356	52.5790536757953
MRPL2	54.1671301079467	52.2991149820457
si:ch211-251f6.5	60.6888244148319	62.1665770170077
ddx23	51.2651527240802	57.9188872309775
ctsz	58.0520674599095	66.1260912100429
myh11a	54.9890144433592	56.7447804772147
tnni2a.1	53.3170917839896	66.771702005267
MFAP3L	54.6159742584084	54.3152420618909
fmnl2b	47.8512961719986	40.1404596985011
LRBA	53.4214234419491	52.8014500682743
prpf38b	59.7409946216277	56.3672750845891
gc3	37.933248126241	33.8757727278813
sik2b	51.079909521507	55.8337905870724
zgc:112982	49.4391306378686	53.1833639505672
otx2	43.7880295393203	41.8876112812628
ANK2 (1 of 2)	52.3236675022571	50.9295848058755
zranb2	49.257624688773	59.9298517508958
SEC16A	52.602217464056	52.903541260524
insra	50.0290561119846	56.208975731158
uox	46.3728386689542	69.3100603613072
ncl1	53.9456978345232	61.5186459732435
cbr1l	99.663209112997	137.349201309457
itsn2b	57.9817448066471	49.9442887605382
DDB1 (1 of 2)	50.944309500354	52.1850744744195
tp63	54.8103114392454	69.6801409421895
npas4a	73.623894971482	54.7625291163379
TTC7B	58.6897052047229	44.0559470634038
trim33	46.2920517118027	42.3447594099591
ap2s1	63.4903319621846	62.4664699077067
sema5a	49.7804041682596	43.9688215086067
lrit1b	57.470862240659	51.6257771464905
dpydb	51.099530097391	58.9646259062145
pid1	47.1521183225194	49.3227506067566
cpb1	75.9746274576502	106.326819466197
kdelr2b	48.5658590525179	67.4202131188607
mbd3a	49.72129327543	56.7171694508494
C8H11orf31	48.0693649250899	62.6886342722539
pias4a	55.4982152443077	55.7506094660789
epha4a	49.8725274733062	47.4797144968463
setdb1b	49.2695216120185	45.3250102223283
galnt7	59.3049194286705	65.3198027956052
BX510999.1	42.0253539005293	49.0385774442887
WFDC8	67.9538584598624	99.5922810222831
pou3f3b	55.5573884211212	47.1230913923787
wipi2	53.9018473852715	62.4363066048696
clptm1	56.3101335769447	61.5453288981409
dynlrb1	55.8668953066994	61.1149217013248
stmn1a	55.994896243182	81.9055615449604
GIGYF1 (3 of 3)	52.9140289837554	47.8648187324237
golga7	54.5017388719102	61.9583341847388
ptpn11a	50.9522200244387	60.7813851298487
tet2	46.9653179326216	41.5325543448162
mrpl12	61.4776963477744	71.6378556160196
mid1ip1b	53.8244239581993	55.8633158233565
cry3	33.9006269681804	39.8970069969152
dhrs1	56.3947200813049	79.8968012698757
SCAF8	47.3768518420381	37.5525639125037
atrn	49.0991651393718	38.8118240041618
ZNF423	45.6075114270726	28.1441642161569
usp4	52.2648680488419	48.4937236909657
fhl2a	46.135149349726	52.785904360992
morf4l1	51.8081133742954	60.3718602211906
sardh	51.4495238923945	73.1297792130274
farsa	59.1810917530479	43.0407197329017
ENSDARG00000037679	39.9461328863344	57.6583226540883
tmem198a	41.1755647320026	45.7953837995074
THOP1	62.575950598327	64.6335875432056
nup107	45.7942495329863	43.8531568259765
vps28	58.0521297438935	60.4449482297435
mark3	44.4265393086456	53.423684295592
PPP2R2D	43.3522657760304	53.0372459199255
crip2	47.3972198744659	48.1452794787605
nt5c2a	54.8132389521952	57.1942717764953
ppargc1b	45.6098160709408	44.8389169169181
tnikb	43.7536468112249	50.233508468967
ENSDARG00000079778	49.6596908867802	50.4057873616594
tfap2c	61.1748542383708	64.29193008645
ENSDARG00000014891	44.9344943519368	23.9456058112031
CREM	49.9592317598356	64.051203682285
NDUFAF3	68.5437216402473	59.4240362867274
zgc:153704	63.8902180940387	85.5640227281563
prom1b	44.573911675329	35.7319182723084
dyrk2	48.9231404927775	44.781316598405
trpc4apa	52.8739157977284	53.0775603421863
si:dkey-261h17.1	33.8154175849915	36.2539755172952
EHBP1	41.8941140116826	39.2638675696549
fam107b	60.4865767099101	61.0342928568032
mtor	47.8499258463733	39.5023317220033
nfyba	51.9454574444721	52.5304443473062
psmd4a	63.4199470249381	65.1370827588339
appa	45.1704396318884	26.3348298042661
pcmt	52.0719011838831	64.1277720790371
exoc1	53.6337617371087	56.6155423144634
zeb1b	46.160811822956	42.4709812506343
FAM53C	55.3727680973766	34.7458101292097
lhx1a	49.430285805288	40.9524907426951
si:ch211-251p5.5	54.8884823228614	80.3196676409824
tmem39a	45.3449070814111	34.4818231813636
fbln2	41.4213514370147	45.4769288794499
MARK4 (1 of 2)	57.8615298165341	54.2403558573852
atp2a2a	49.6611234963895	44.498999638873
ppp1r37	51.3777686295228	46.8332336071373
sestd1	45.0550207814641	43.5602247014166
stag1b	43.6011045717074	39.0006927093108
PPP5C	60.8020631991031	68.7955439420297
gng5	50.4558504649788	65.7774729871482
nt5c2b	51.0965403004571	60.989047892288
nptx1l	47.3385449890188	44.8969232740523
scdb	51.9455197284561	47.4492611590944
scg5	40.9069184889952	43.4852804796684
cfdl	46.6411734725473	62.4090436101426
acana	40.2377632450522	41.6486250763271
ndufs4	52.6952750775986	67.5223043213699
hdgfrp2	40.5794104988415	45.8833794487894
map1lc3a	56.9527543231459	65.3633075711505
chchd10	56.7789720364358	70.721935183623
hsd17b10	64.9721529953083	81.0383664550188
lman2	55.4917996235635	67.8337984752882
vamp2	44.7960291115651	25.5808051274658
tex2	52.520932205791	55.7989867666362
CABZ01086825.1	50.146717312546	32.9150713765737
MTMR4	41.3340242814037	46.8070147381037
brd8	48.1027510509583	40.3003252302127
gnai2	56.0991656171574	48.205200056073
galnt2	48.4596587678196	52.1649462667806
sos2	46.0050929248055	38.39777460213
trim3b	51.9645174352586	43.9223584077088
BAI1 (1 of 3)	50.133450053928	38.8643777664545
DTX4 (1 of 2)	45.8296288633087	37.8781536196493
flrt3	49.2102861414739	47.0436806842398
serpine2	46.0408459785262	62.1398940921103
PDPR	62.6861995759172	44.5706955003537
pcnx	50.8889981547332	37.648158394478
dusp7	59.5072294175763	54.1780570245496
prkab1b	52.2545283129208	65.4317550723638
ube2i2	54.4484830049803	74.1147272267263
prdx6	56.9612877260592	75.1524610203904
guk1a	43.8762287194431	53.5171325499751
XPR1 (2 of 2)	43.2898536371056	50.8136300883305
WDR83OS	51.7536117594554	59.9832176006905
trim8	47.9614205816208	42.22892070638
jph1a	43.026128111502	50.015056520551
timm23	57.055653371496	61.6880245475662
rab40c	49.2992327781404	44.142840590269
tomm22	55.2479438292742	69.8791027597791
tmx2b	49.0825966444056	53.4819226909176
ankfy1	43.4338624737097	42.6346171952005
tram1	51.1026444817871	66.3656574848082
irx3a	53.3135413922111	58.2238846746204
C11H12orf10	66.4645629197834	50.3514934103968
ehd2	42.513127782839	49.7539118840917
tpst1	45.2165947055142	52.8312073324902
si:ch211-26b3.4	41.7949522168101	39.8503698853279
smndc1	54.5378656587764	65.9195885667439
zgc:92606	51.568119411199	70.7735608444477
cpne3	56.8947646102585	58.1490564668382
bnip3lb	45.7815428692129	65.8644825279793
gas1a	45.8458859188605	55.241661655609
rogdi	47.2690320762842	49.9612846218756
syf2	50.1238577745508	61.7031061989848
mars	67.4449690983282	54.5267912614102
cops4	50.4341743909096	58.5864244297934
rasa1a	45.8024092027542	49.1535460431234
PCLO (1 of 2)	39.4281495465364	22.7966738212996
lin7a	50.8499438549172	52.3217374591736
lmtk2	43.290227370251	38.6375148875848
BX548021.3	67.214505130625	67.248514295998
vps29	43.728046621979	59.9281115619259
rarab	45.1490749972336	44.604629226305
SLC6A19 (1 of 3)	61.9583694465271	63.5395875813772
cebpg	59.0357125908185	57.8685957205014
si:ch211-208h7.4	46.4961680434633	43.839525328613
CLPX (3 of 3)	51.8863465516426	58.4698316456952
cpsf1	42.0145158634948	39.8608110294068
prdx4	45.5358807419159	58.0063608276723
dnajc7	78.341554705639	58.8625347139648
zgc:92380	56.7037909497536	62.7182175155209
brd3a	45.5327040735358	43.1569644751021
IGSF8	45.0963174314172	42.8669906758948
tceb1b	59.6050208868234	73.1947463465602
ipo8	50.4812637925255	40.9635119463443
farsb	61.1974023369517	52.2390784010267
mgll	51.390412999565	65.837799603082
tns1	38.5563728645262	44.026827865741
mark2b	55.1526438655945	55.9596643858498
tspan5	46.3563947517032	40.3144207731804
SLC24A2 (2 of 2)	44.8474786357401	48.8993621728032
DENND4B	46.631643477154	34.1850046402426
ARHGAP32 (1 of 2)	42.1688021520359	35.3838800987244
pip5k2	48.8880103081383	56.5044021252069
sb:cb37	34.6599746064473	48.664436415637
sart3	53.505636222911	58.4704117052654
fam133b	47.8314264406843	52.1800859251821
TAOK1 (3 of 3)	48.4472635434605	49.8002589607643
atp6v0a1a	51.7763467197355	54.2637324150321
hectd3	57.374254235338	52.7634559048131
aatkb	47.0271071927178	38.8644357734374
atxn1b	38.2472397120935	36.3577488915319
RAD21 (3 of 3)	55.2811431031905	36.0361616251728
ENSDARG00000025364	44.0622193785601	38.2148225374269
RAPH1 (1 of 2)	44.7232772367192	29.0255708630322
ostc	50.2067625138714	70.3675163137295
FNBP1 (1 of 3)	41.5965040590971	44.1375620061168
elovl4b	40.736125999219	41.5331344146458
txn2	54.5003062623008	60.5087552338766
ints1	41.6250940452769	35.6160215617463
ctdspl2b	42.9282120742868	44.142840590269
fuca2	56.9792888306348	68.6226849795078
dnajc11	52.2238205445719	52.96119958602
fkbp3	44.3017773245272	60.984987454778
rasgef1ba	41.2344264791489	44.2435976321701
brd7	42.299481446038	45.8249090357914
slc24a3	45.6014695394737	47.9134280609128
neurod4	44.1571456188415	41.3066775846568
stag2b	48.3363916870416	36.6603100726688
ifrd2	51.5949653483551	48.5890861552676
zmym2	45.4381515566528	38.0258378080525
plk3	51.5488725489662	44.0854142927049
hint1	57.2531049367291	74.8966529648067
micu1	49.5432131501449	50.1174957546985
NPAS3	45.2871665142069	41.7065734367379
ddx19	51.4965510002793	51.4084273102318
mcamb	38.4793231608523	49.3632390397068
lipin2	49.2089780998326	52.1508507238129
ENSDARG00000058993	44.7847550671482	45.3609741619048
znf185	40.1623952966708	51.4434051516169
pou3f2	51.9578526688312	39.966904662443
mfap1	48.4095172852858	52.6711677798297
rca2.1	49.1882363440064	61.3504275283206
PLXDC2 (1 of 2)	50.2678666111549	48.9763366184361
